Customer ID,FirstPurchase,LastPurchase,Orders,Monetary,AverageOrderValue,RecencyDays,CustomerAgeDays,RepeatCustomer,SecondPurchase,DaysToSecondPurchase,EligibleFor90DayRepeat,RepeatWithin90Days,R_Score,F_Score,M_Score,RFM_Score,RFM Segment,Lifecycle,CRM Priority
16903,2010-10-20 14:42:00,2011-11-10 15:32:00,3,1041.75,347.25,29,415,True,2010-11-24 14:55:00,35.0,True,True,4,3,3,10,Potential Loyalists,Active repeat,Develop loyalty
16904,2010-10-24 16:03:00,2011-12-05 13:10:00,21,4675.36,222.63619047619045,4,411,True,2010-11-07 12:03:00,13.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
16905,2009-12-10 20:04:00,2011-12-04 14:01:00,17,4706.7699999999995,276.8688235294117,5,729,True,2010-01-28 12:20:00,48.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
16906,2010-05-13 13:23:00,2011-09-19 11:49:00,7,1410.92,201.56,82,575,True,2010-05-13 13:31:00,0.0,True,True,3,4,4,11,Loyal Customers,Active repeat,Develop loyalty
16907,2010-07-01 17:30:00,2011-11-10 18:04:00,9,1470.8899999999999,163.4322222222222,29,526,True,2010-09-30 17:47:00,91.0,True,False,4,5,4,13,Champions,Active repeat,Develop loyalty
16908,2009-12-17 13:35:00,2009-12-17 13:35:00,1,252.59,252.59,722,722,False,,,True,False,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
16909,2011-09-28 16:45:00,2011-09-28 16:45:00,1,379.14,379.14,72,72,False,,,False,False,3,2,2,7,Needs Attention,New,Drive second purchase
16910,2011-09-09 14:14:00,2011-12-05 12:51:00,8,1508.96,188.62,4,91,True,2011-09-14 14:09:00,4.0,True,True,5,5,4,14,Champions,Active repeat,Develop loyalty
16911,2010-02-16 16:12:00,2010-03-14 12:18:00,2,255.25000000000003,127.62500000000001,636,661,True,2010-03-14 12:18:00,25.0,True,True,1,3,1,5,At Risk,Dormant,Low-cost reactivation
16912,2009-12-09 12:32:00,2011-11-11 12:18:00,15,4460.51,297.36733333333336,29,731,True,2010-02-21 12:36:00,74.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
16913,2010-02-26 12:06:00,2011-02-22 12:56:00,3,423.90999999999997,141.3033333333333,290,652,True,2010-02-26 12:09:00,0.0,True,True,2,3,2,7,At Risk,Dormant,Low-cost reactivation
16914,2011-11-03 15:27:00,2011-11-03 15:27:00,1,183.76,183.76,36,36,False,,,False,False,4,2,1,7,Potential Loyalists,New,Drive second purchase
16915,2010-05-19 13:32:00,2011-11-30 16:39:00,11,1543.18,140.2890909090909,9,569,True,2010-07-13 09:45:00,54.0,True,True,5,5,4,14,Champions,Active repeat,Develop loyalty
16916,2010-10-20 12:56:00,2011-11-16 12:08:00,4,902.02,225.505,24,415,True,2010-11-01 13:41:00,12.0,True,True,4,4,3,11,Loyal Customers,Active repeat,Develop loyalty
16917,2010-03-17 15:24:00,2011-03-08 11:55:00,2,1851.88,925.94,277,632,True,2011-03-08 11:55:00,355.0,True,False,2,3,4,9,At Risk,Dormant,Low-cost reactivation
16918,2009-12-03 12:27:00,2011-10-21 12:50:00,16,3206.54,200.40875,50,737,True,2010-02-11 13:41:00,70.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
16919,2010-08-19 15:28:00,2011-07-06 13:35:00,24,4909.66,204.56916666666666,156,477,True,2010-08-31 16:11:00,12.0,True,True,3,5,5,13,Loyal Customers,At risk,Win back high-value
16920,2010-10-24 14:07:00,2010-10-24 14:07:00,1,355.45,355.45,411,411,False,,,True,False,1,2,2,5,Hibernating,Dormant,Low-cost reactivation
16921,2010-04-18 15:34:00,2011-10-09 16:22:00,3,409.21000000000004,136.40333333333334,61,600,True,2010-09-23 14:08:00,157.0,True,False,3,3,2,8,Needs Attention,Active repeat,Develop loyalty
16922,2010-05-16 11:24:00,2010-05-16 11:24:00,1,611.08,611.08,573,573,False,,,True,False,1,2,3,6,Hibernating,Dormant,Low-cost reactivation
16923,2010-01-31 11:14:00,2011-11-27 13:00:00,32,13157.130000000001,411.16031250000003,12,678,True,2010-03-07 11:27:00,35.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
16924,2011-09-16 12:54:00,2011-11-18 12:53:00,3,829.89,276.63,21,84,True,2011-10-06 11:41:00,19.0,False,False,4,3,3,10,Potential Loyalists,Active repeat,Develop loyalty
16925,2010-06-17 15:03:00,2010-06-17 15:03:00,1,125.65,125.65,540,540,False,,,True,False,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
16926,2010-07-01 12:57:00,2010-12-03 13:42:00,5,1169.61,233.92199999999997,371,526,True,2010-07-13 12:58:00,12.0,True,True,2,4,3,9,At Risk,Dormant,Low-cost reactivation
16927,2010-12-13 11:57:00,2011-08-16 11:10:00,3,543.05,181.01666666666665,116,362,True,2011-03-08 13:21:00,85.0,True,True,3,3,2,8,Needs Attention,At risk,Test win-back
16928,2010-02-03 12:30:00,2011-09-20 15:10:00,29,3897.5299999999997,134.39758620689653,80,675,True,2010-02-17 15:03:00,14.0,True,True,3,5,5,13,Loyal Customers,Active repeat,Protect high-value active
16929,2011-07-07 12:39:00,2011-12-06 08:37:00,7,1295.39,185.0557142857143,4,156,True,2011-08-04 12:13:00,27.0,True,True,5,4,4,13,Champions,Active repeat,Develop loyalty
16930,2011-10-02 14:25:00,2011-11-13 16:13:00,3,378.89,126.29666666666667,26,68,True,2011-10-02 14:31:00,0.0,False,False,4,3,2,9,Potential Loyalists,Active repeat,Develop loyalty
16931,2010-11-07 13:24:00,2011-12-04 13:15:00,23,5032.22,218.79217391304348,5,397,True,2010-11-24 12:42:00,16.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
16932,2010-05-17 14:15:00,2011-10-17 14:12:00,3,412.55000000000007,137.51666666666668,53,571,True,2010-10-12 14:14:00,147.0,True,False,4,3,2,9,Potential Loyalists,Active repeat,Develop loyalty
16933,2009-12-09 15:03:00,2011-12-08 12:54:00,9,3099.3,344.3666666666667,1,730,True,2010-01-20 14:05:00,41.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
16934,2010-03-28 12:43:00,2011-10-16 12:40:00,6,2083.14,347.19,55,622,True,2010-05-30 12:44:00,63.0,True,True,4,4,4,12,Champions,Active repeat,Develop loyalty
16935,2010-10-14 13:09:00,2010-11-23 09:16:00,3,530.86,176.95333333333335,382,421,True,2010-11-15 13:06:00,31.0,True,True,2,3,2,7,At Risk,Dormant,Low-cost reactivation
16936,2010-11-19 11:54:00,2011-11-14 11:04:00,2,548.29,274.145,26,386,True,2011-11-14 11:04:00,359.0,True,False,4,3,2,9,Potential Loyalists,Active repeat,Develop loyalty
16937,2010-07-28 17:56:00,2010-07-28 17:56:00,1,196.25,196.25,499,499,False,,,True,False,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
16938,2010-02-17 14:47:00,2011-12-01 10:20:00,9,6995.360000000001,777.2622222222222,9,660,True,2010-05-04 14:07:00,75.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
16939,2010-02-28 13:33:00,2010-08-08 12:24:00,3,433.85,144.61666666666667,489,649,True,2010-03-28 12:44:00,27.0,True,True,1,3,2,6,At Risk,Dormant,Low-cost reactivation
16940,2009-12-08 13:08:00,2011-10-18 13:15:00,8,6427.66,803.4575,52,731,True,2010-02-16 12:50:00,69.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
16941,2010-04-07 11:13:00,2010-04-07 11:13:00,1,33.0,33.0,612,612,False,,,True,False,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
16942,2011-04-26 11:59:00,2011-11-27 12:40:00,9,1904.99,211.66555555555556,13,228,True,2011-05-04 12:20:00,8.0,True,True,5,5,4,14,Champions,Active repeat,Develop loyalty
16943,2010-03-25 13:34:00,2011-05-12 11:57:00,5,1299.49,259.898,212,624,True,2010-06-18 11:16:00,84.0,True,True,2,4,4,10,At Risk,Dormant,Low-cost reactivation
16944,2010-04-09 11:03:00,2010-04-09 11:03:00,1,101.36,101.36,610,610,False,,,True,False,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
16945,2009-12-09 11:33:00,2011-11-18 11:39:00,33,8548.16,259.0351515151515,22,731,True,2009-12-17 12:42:00,8.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
16946,2010-03-02 10:49:00,2010-11-21 14:06:00,5,1222.04,244.408,383,648,True,2010-03-10 10:42:00,7.0,True,True,2,4,4,10,At Risk,Dormant,Low-cost reactivation
16947,2010-03-03 10:54:00,2011-04-18 09:38:00,5,955.21,191.042,236,647,True,2010-05-27 13:25:00,85.0,True,True,2,4,3,9,At Risk,Dormant,Low-cost reactivation
16948,2010-02-21 13:48:00,2011-07-24 12:46:00,7,868.77,124.11,139,656,True,2010-05-10 09:50:00,77.0,True,True,3,4,3,10,Loyal Customers,At risk,Test win-back
16949,2011-01-27 12:11:00,2011-12-06 11:07:00,6,1286.27,214.37833333333333,4,317,True,2011-03-30 12:24:00,62.0,True,True,5,4,4,13,Champions,Active repeat,Develop loyalty
16950,2010-01-24 11:26:00,2011-10-14 09:06:00,10,3541.77,354.177,57,685,True,2010-02-28 12:21:00,35.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
16951,2011-02-08 14:58:00,2011-07-28 12:05:00,3,1277.75,425.9166666666667,135,304,True,2011-07-26 11:38:00,167.0,True,False,3,3,4,10,Needs Attention,At risk,Test win-back
16952,2009-12-11 13:52:00,2011-08-22 13:03:00,5,795.83,159.166,109,728,True,2010-09-07 14:31:00,270.0,True,False,3,4,3,10,Loyal Customers,At risk,Test win-back
16953,2011-11-09 15:54:00,2011-11-09 15:54:00,1,20.8,20.8,30,30,False,,,False,False,4,2,1,7,Potential Loyalists,New,Drive second purchase
16954,2010-01-18 14:49:00,2011-12-09 09:46:00,20,6081.88,304.094,1,690,True,2010-02-12 12:51:00,24.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
16955,2010-01-31 11:38:00,2011-06-08 10:36:00,6,1120.31,186.71833333333333,185,678,True,2010-06-03 12:36:00,123.0,True,False,3,4,3,10,Loyal Customers,Dormant,Low-cost reactivation
16956,2011-11-22 08:56:00,2011-11-22 08:56:00,1,308.74,308.74,18,18,False,,,False,False,5,2,2,9,Potential Loyalists,New,Drive second purchase
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,2,416.64,208.32,239,282,True,2011-04-14 13:56:00,42.0,True,True,2,3,2,7,At Risk,Dormant,Low-cost reactivation
16958,2010-09-30 14:25:00,2010-09-30 14:25:00,1,778.49,778.49,435,435,False,,,True,False,1,2,3,6,Hibernating,Dormant,Low-cost reactivation
16959,2011-09-13 15:03:00,2011-09-13 15:03:00,1,117.35000000000001,117.35000000000001,87,87,False,,,False,False,3,2,1,6,Needs Attention,New,Drive second purchase
16960,2010-03-02 13:36:00,2011-11-01 11:35:00,8,1990.88,248.86,39,647,True,2010-06-01 11:27:00,90.0,True,True,4,5,4,13,Champions,Active repeat,Develop loyalty
16961,2010-06-25 14:36:00,2011-08-15 13:46:00,3,794.56,264.8533333333333,116,532,True,2010-11-16 16:37:00,144.0,True,False,3,3,3,9,Needs Attention,At risk,Test win-back
16962,2010-10-26 11:36:00,2010-10-26 11:36:00,1,251.04,251.04,410,410,False,,,True,False,2,2,1,5,Hibernating,Dormant,Low-cost reactivation
16963,2011-06-05 13:48:00,2011-06-05 13:48:00,1,110.55000000000001,110.55000000000001,187,187,False,,,True,False,3,2,1,6,Needs Attention,Dormant,Low-cost reactivation
16964,2009-12-06 12:51:00,2009-12-06 12:53:00,2,207.85,103.925,733,733,True,2009-12-06 12:53:00,0.0,True,True,1,3,1,5,At Risk,Dormant,Low-cost reactivation
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,1,201.19,201.19,227,227,False,,,True,False,2,2,1,5,Hibernating,Dormant,Low-cost reactivation
16966,2011-04-13 14:17:00,2011-12-01 13:40:00,7,2154.97,307.8528571428571,8,240,True,2011-05-19 15:24:00,36.0,True,True,5,4,4,13,Champions,Active repeat,Develop loyalty
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,319.02,319.02,189,189,False,,,True,False,2,2,2,6,Hibernating,Dormant,Low-cost reactivation
16968,2011-08-24 10:51:00,2011-12-05 15:02:00,2,439.43,219.715,4,108,True,2011-12-05 15:02:00,103.0,True,False,5,3,2,10,Potential Loyalists,Active repeat,Develop loyalty
16969,2011-06-01 12:10:00,2011-10-31 13:12:00,3,650.41,216.8033333333333,39,192,True,2011-07-28 13:54:00,57.0,True,True,4,3,3,10,Potential Loyalists,Active repeat,Develop loyalty
16970,2010-03-23 13:50:00,2010-03-23 13:50:00,1,71.4,71.4,626,626,False,,,True,False,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
16971,2011-11-01 15:06:00,2011-11-01 15:06:00,1,357.21,357.21,38,38,False,,,False,False,4,2,2,8,Potential Loyalists,New,Drive second purchase
16972,2010-09-09 11:20:00,2010-11-22 10:59:00,2,749.0,374.5,383,457,True,2010-11-22 10:59:00,73.0,True,True,2,3,3,8,At Risk,Dormant,Low-cost reactivation
16973,2010-11-18 13:56:00,2010-11-18 13:56:00,1,127.0,127.0,386,386,False,,,True,False,2,2,1,5,Hibernating,Dormant,Low-cost reactivation
16974,2010-05-24 10:43:00,2010-07-05 10:18:00,2,365.5,182.75,523,565,True,2010-07-05 10:18:00,41.0,True,True,1,3,2,6,At Risk,Dormant,Low-cost reactivation
16975,2010-07-22 11:38:00,2010-10-12 17:53:00,3,926.12,308.70666666666665,423,506,True,2010-08-31 08:43:00,39.0,True,True,1,3,3,7,At Risk,Dormant,Low-cost reactivation
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,251.51999999999998,251.51999999999998,267,267,False,,,True,False,2,2,1,5,Hibernating,Dormant,Low-cost reactivation
16977,2010-03-18 11:06:00,2010-11-09 13:17:00,4,496.0,124.0,395,632,True,2010-05-02 10:38:00,44.0,True,True,2,4,2,8,At Risk,Dormant,Low-cost reactivation
16978,2010-02-11 16:27:00,2011-09-23 12:50:00,3,768.88,256.29333333333335,78,666,True,2010-02-11 16:33:00,0.0,True,True,3,3,3,9,Needs Attention,Active repeat,Develop loyalty
16979,2010-09-15 14:30:00,2011-12-06 12:21:00,9,2859.74,317.74888888888887,4,450,True,2010-10-24 11:39:00,38.0,True,True,5,5,4,14,Champions,Active repeat,Protect high-value active
16980,2010-10-07 14:05:00,2011-03-29 16:36:00,3,1422.83,474.27666666666664,255,428,True,2011-02-21 12:58:00,136.0,True,False,2,3,4,9,At Risk,Dormant,Low-cost reactivation
16982,2011-10-10 12:28:00,2011-10-10 12:28:00,1,384.06,384.06,61,61,False,,,False,False,3,2,2,7,Needs Attention,New,Drive second purchase
16983,2010-09-19 12:38:00,2011-11-27 12:10:00,11,3490.5299999999997,317.3209090909091,13,447,True,2010-10-24 13:35:00,35.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
16984,2010-03-07 15:34:00,2011-09-12 13:43:00,9,10350.53,1150.058888888889,88,642,True,2010-03-24 15:36:00,17.0,True,True,3,5,5,13,Loyal Customers,Active repeat,Protect high-value active
16985,2009-12-10 13:34:00,2011-11-22 13:33:00,23,10923.16,474.92,17,729,True,2009-12-14 16:00:00,4.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
16986,2010-02-04 14:46:00,2011-11-10 11:55:00,11,4888.75,444.4318181818182,30,673,True,2010-02-04 14:48:00,0.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
16987,2009-12-02 14:34:00,2011-12-06 17:26:00,11,2521.4,229.21818181818182,3,737,True,2009-12-16 16:04:00,14.0,True,True,5,5,4,14,Champions,Active repeat,Protect high-value active
16988,2010-11-25 09:22:00,2011-12-04 16:02:00,2,382.67,191.335,5,380,True,2011-12-04 16:02:00,374.0,True,False,5,3,2,10,Potential Loyalists,Active repeat,Develop loyalty
16989,2011-07-12 09:11:00,2011-12-02 16:39:00,6,1133.25,188.875,7,151,True,2011-09-02 13:55:00,52.0,True,True,5,4,3,12,Loyal Customers,Active repeat,Develop loyalty
16990,2010-10-13 11:42:00,2011-05-05 08:30:00,2,344.0,172.0,219,423,True,2011-05-05 08:30:00,203.0,True,False,2,3,2,7,At Risk,Dormant,Low-cost reactivation
16991,2010-10-14 14:08:00,2010-10-14 14:08:00,1,1041.21,1041.21,421,421,False,,,True,False,1,2,3,6,Hibernating,Dormant,Low-cost reactivation
16992,2010-02-11 12:36:00,2011-11-29 11:50:00,13,5476.5,421.2692307692308,11,667,True,2010-06-21 13:28:00,130.0,True,False,5,5,5,15,Champions,Active repeat,Protect high-value active
16993,2010-05-12 13:55:00,2010-09-02 12:16:00,2,1950.95,975.475,464,576,True,2010-09-02 12:16:00,112.0,True,False,1,3,4,8,At Risk,Dormant,Low-cost reactivation
16996,2010-10-18 12:24:00,2011-11-09 16:43:00,9,2123.61,235.95666666666668,30,418,True,2010-11-03 12:36:00,16.0,True,True,4,5,4,13,Champions,Active repeat,Develop loyalty
16997,2011-01-18 11:51:00,2011-02-24 17:28:00,3,702.0,234.0,288,326,True,2011-02-03 15:17:00,16.0,True,True,2,3,3,8,At Risk,Dormant,Low-cost reactivation
16998,2010-09-21 14:39:00,2011-07-13 09:44:00,5,402.0,80.4,150,444,True,2011-02-08 15:42:00,140.0,True,False,3,4,2,9,Loyal Customers,At risk,Test win-back
16999,2011-09-26 15:43:00,2011-11-16 13:53:00,2,484.82000000000005,242.41000000000003,23,74,True,2011-11-16 13:53:00,50.0,False,False,4,3,2,9,Potential Loyalists,Active repeat,Develop loyalty
17000,2010-10-27 14:16:00,2010-11-08 13:35:00,2,406.3,203.15,396,408,True,2010-11-08 13:35:00,11.0,True,True,2,3,2,7,At Risk,Dormant,Low-cost reactivation
17001,2010-03-25 12:41:00,2011-12-09 09:38:00,19,6640.8,349.5157894736842,1,625,True,2010-06-27 14:38:00,94.0,True,False,5,5,5,15,Champions,Active repeat,Protect high-value active
17002,2010-03-08 15:46:00,2011-09-15 12:40:00,7,2571.55,367.36428571428576,86,641,True,2010-03-08 15:48:00,0.0,True,True,3,4,4,11,Loyal Customers,Active repeat,Protect high-value active
17003,2010-05-10 11:20:00,2010-11-02 13:15:00,4,828.2099999999999,207.05249999999998,402,579,True,2010-10-12 16:08:00,155.0,True,False,2,4,3,9,At Risk,Dormant,Low-cost reactivation
17004,2010-10-11 15:43:00,2011-10-24 14:25:00,4,2324.36,581.09,46,424,True,2010-11-12 13:17:00,31.0,True,True,4,4,4,12,Champions,Active repeat,Protect high-value active
17005,2010-04-30 10:55:00,2010-08-26 10:57:00,2,622.36,311.18,471,589,True,2010-08-26 10:57:00,118.0,True,False,1,3,3,7,At Risk,Dormant,Low-cost reactivation
17006,2010-03-05 13:33:00,2011-12-05 12:09:00,8,1635.27,204.40875,5,644,True,2010-10-06 16:17:00,215.0,True,False,5,5,4,14,Champions,Active repeat,Develop loyalty
17007,2010-09-28 13:51:00,2011-10-20 10:47:00,7,1120.1,160.0142857142857,51,437,True,2010-12-17 13:57:00,80.0,True,True,4,4,3,11,Loyal Customers,Active repeat,Develop loyalty
17008,2010-10-06 15:19:00,2010-10-06 15:19:00,1,81.36,81.36,429,429,False,,,True,False,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
17009,2010-06-06 16:01:00,2010-06-06 16:01:00,1,242.06,242.06,551,551,False,,,True,False,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,195.36,195.36,18,18,False,,,False,False,5,2,1,8,Potential Loyalists,New,Drive second purchase
17011,2010-02-26 09:47:00,2011-11-09 13:30:00,3,671.6999999999999,223.89999999999998,30,652,True,2010-03-02 13:50:00,4.0,True,True,4,3,3,10,Potential Loyalists,Active repeat,Develop loyalty
17012,2009-12-14 17:34:00,2009-12-14 17:34:00,1,360.61,360.61,725,725,False,,,True,False,1,2,2,5,Hibernating,Dormant,Low-cost reactivation
17014,2011-10-04 11:36:00,2011-12-01 14:09:00,3,583.4300000000001,194.4766666666667,8,67,True,2011-11-07 14:51:00,34.0,False,False,5,3,2,10,Potential Loyalists,Active repeat,Develop loyalty
17015,2011-06-07 13:19:00,2011-11-11 10:45:00,3,1838.61,612.87,29,185,True,2011-09-29 17:36:00,114.0,True,False,4,3,4,11,Potential Loyalists,Active repeat,Develop loyalty
17016,2010-05-12 12:32:00,2010-05-12 12:32:00,1,552.4,552.4,577,577,False,,,True,False,1,2,2,5,Hibernating,Dormant,Low-cost reactivation
17017,2009-12-03 13:22:00,2011-12-07 09:32:00,29,12576.99,433.68931034482756,3,736,True,2010-06-16 10:29:00,194.0,True,False,5,5,5,15,Champions,Active repeat,Protect high-value active
17018,2009-12-05 10:27:00,2011-10-30 11:42:00,6,2287.7,381.2833333333333,41,735,True,2010-01-08 09:38:00,33.0,True,True,4,4,4,12,Champions,Active repeat,Protect high-value active
17019,2009-12-02 11:52:00,2011-11-28 13:06:00,11,3602.29,327.4809090909091,11,738,True,2010-03-24 12:33:00,112.0,True,False,5,5,5,15,Champions,Active repeat,Protect high-value active
17020,2010-03-03 12:27:00,2010-06-15 13:06:00,2,935.62,467.81,542,647,True,2010-06-15 13:06:00,104.0,True,False,1,3,3,7,At Risk,Dormant,Low-cost reactivation
17021,2010-04-29 20:05:00,2010-09-23 20:01:00,6,1182.22,197.03666666666666,442,589,True,2010-05-05 12:42:00,5.0,True,True,1,4,3,8,At Risk,Dormant,Low-cost reactivation
17022,2010-10-03 10:27:00,2011-11-08 17:09:00,2,260.0,130.0,31,433,True,2011-11-08 17:09:00,401.0,True,False,4,3,1,8,Potential Loyalists,Active repeat,Develop loyalty
17023,2010-01-11 15:09:00,2010-10-18 15:37:00,3,800.1800000000001,266.7266666666667,417,697,True,2010-08-10 10:22:00,210.0,True,False,1,3,3,7,At Risk,Dormant,Low-cost reactivation
17024,2011-07-05 09:31:00,2011-10-25 13:47:00,3,95.85,31.95,45,158,True,2011-09-01 15:21:00,58.0,True,True,4,3,1,8,Potential Loyalists,Active repeat,Develop loyalty
17025,2010-03-08 13:37:00,2011-10-10 09:06:00,5,1349.67,269.934,61,641,True,2010-10-25 15:30:00,231.0,True,False,3,4,4,11,Loyal Customers,Active repeat,Develop loyalty
17026,2010-10-18 15:22:00,2011-06-07 14:28:00,3,175.82999999999998,58.60999999999999,185,417,True,2010-12-05 12:47:00,47.0,True,True,3,3,1,7,Needs Attention,Dormant,Low-cost reactivation
17027,2009-12-10 12:10:00,2011-09-22 12:24:00,9,1310.63,145.62555555555556,79,730,True,2010-02-24 13:54:00,76.0,True,True,3,5,4,12,Loyal Customers,Active repeat,Develop loyalty
17028,2009-12-18 14:28:00,2010-05-07 15:33:00,3,1593.83,531.2766666666666,581,721,True,2010-02-24 09:50:00,67.0,True,True,1,3,4,8,At Risk,Dormant,Low-cost reactivation
17029,2010-02-14 10:19:00,2011-08-21 11:06:00,7,2137.3,305.3285714285715,111,664,True,2010-03-10 13:34:00,24.0,True,True,3,4,4,11,Loyal Customers,At risk,Test win-back
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,146.87,146.87,64,64,False,,,False,False,3,2,1,6,Needs Attention,New,Drive second purchase
17031,2010-05-07 14:52:00,2011-11-28 10:23:00,6,2773.85,462.30833333333334,12,581,True,2010-06-07 15:39:00,31.0,True,True,5,4,4,13,Champions,Active repeat,Protect high-value active
17032,2009-12-10 15:36:00,2010-06-10 12:16:00,8,2984.32,373.04,548,729,True,2010-01-14 15:47:00,35.0,True,True,1,5,5,11,At Risk,Dormant,Low-cost reactivation
17033,2010-11-07 12:55:00,2011-09-14 14:34:00,4,1332.79,333.1975,86,397,True,2010-12-15 13:21:00,38.0,True,True,3,4,4,11,Loyal Customers,Active repeat,Develop loyalty
17034,2010-07-14 12:55:00,2011-11-23 15:14:00,5,1276.42,255.28400000000002,16,513,True,2010-10-26 14:00:00,104.0,True,False,5,4,4,13,Champions,Active repeat,Develop loyalty
17035,2009-12-03 10:37:00,2011-04-08 11:23:00,4,613.59,153.3975,246,737,True,2010-04-27 14:11:00,145.0,True,False,2,4,3,9,At Risk,Dormant,Low-cost reactivation
17036,2010-11-21 14:26:00,2010-11-21 14:26:00,1,176.9,176.9,383,383,False,,,True,False,2,2,1,5,Hibernating,Dormant,Low-cost reactivation
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,1267.32,1267.32,88,88,False,,,False,False,3,2,4,9,Needs Attention,New,Drive second purchase
17038,2010-10-20 16:04:00,2011-11-09 13:50:00,2,743.17,371.585,30,415,True,2011-11-09 13:50:00,384.0,True,False,4,3,3,10,Potential Loyalists,Active repeat,Develop loyalty
17039,2010-04-14 12:56:00,2010-04-14 12:56:00,1,1954.99,1954.99,604,604,False,,,True,False,1,2,4,7,Hibernating,Dormant,Low-cost reactivation
17040,2010-06-07 15:08:00,2011-07-25 10:19:00,2,463.25,231.625,138,550,True,2011-07-25 10:19:00,412.0,True,False,3,3,2,8,Needs Attention,At risk,Test win-back
17041,2010-04-18 14:25:00,2011-11-13 11:21:00,6,1655.2,275.8666666666667,27,600,True,2010-04-18 14:28:00,0.0,True,True,4,4,4,12,Champions,Active repeat,Develop loyalty
17042,2011-04-06 14:53:00,2011-12-07 12:26:00,5,1036.58,207.31599999999997,3,247,True,2011-05-27 10:15:00,50.0,True,True,5,4,3,12,Loyal Customers,Active repeat,Develop loyalty
17043,2009-12-09 15:20:00,2011-11-07 15:33:00,8,2593.65,324.20625,32,730,True,2010-05-18 13:36:00,159.0,True,False,4,5,4,13,Champions,Active repeat,Protect high-value active
17044,2009-12-07 12:25:00,2011-11-14 14:28:00,12,11962.300000000001,996.8583333333335,25,733,True,2010-03-10 10:53:00,92.0,True,False,4,5,5,14,Champions,Active repeat,Protect high-value active
17045,2010-10-06 14:52:00,2011-08-18 17:09:00,5,827.6800000000001,165.536,113,429,True,2010-11-28 13:09:00,52.0,True,True,3,4,3,10,Loyal Customers,At risk,Test win-back
17046,2010-03-29 13:46:00,2011-07-05 14:24:00,5,1906.0700000000002,381.21400000000006,157,620,True,2010-08-12 12:37:00,135.0,True,False,3,4,4,11,Loyal Customers,At risk,Test win-back
17047,2009-12-08 08:48:00,2011-09-15 13:27:00,6,2289.23,381.53833333333336,85,732,True,2010-04-08 14:28:00,121.0,True,False,3,4,4,11,Loyal Customers,Active repeat,Protect high-value active
17048,2010-01-18 13:55:00,2011-08-14 11:49:00,7,2071.6800000000003,295.95428571428573,118,690,True,2010-04-12 17:23:00,84.0,True,True,3,4,4,11,Loyal Customers,At risk,Test win-back
17049,2010-03-04 10:23:00,2011-12-07 10:48:00,19,9942.53,523.291052631579,3,646,True,2010-03-31 14:03:00,27.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
17050,2010-01-26 14:54:00,2011-09-04 13:48:00,11,4648.59,422.59909090909093,96,682,True,2010-02-28 11:33:00,32.0,True,True,3,5,5,13,Loyal Customers,At risk,Win back high-value
17051,2010-03-21 14:55:00,2011-05-29 14:13:00,4,706.49,176.6225,194,628,True,2010-05-02 15:31:00,42.0,True,True,2,4,3,9,At Risk,Dormant,Low-cost reactivation
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,399.09,399.09,28,28,False,,,False,False,4,2,2,8,Potential Loyalists,New,Drive second purchase
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,498.48,498.48,131,131,False,,,True,False,3,2,2,7,Needs Attention,At risk,Test win-back
17054,2011-04-08 13:14:00,2011-11-11 12:56:00,5,1356.33,271.26599999999996,28,245,True,2011-04-18 14:32:00,10.0,True,True,4,4,4,12,Champions,Active repeat,Develop loyalty
