Source,Target,Type,Weight
22411,22720,Undirected,53
22411,22722,Undirected,34
22722,22961,Undirected,90
22722,22960,Undirected,115
22720,22961,Undirected,132
22720,22960,Undirected,169
22722,22727,Undirected,38
22722,22726,Undirected,33
22722,22962,Undirected,31
22720,22962,Undirected,35
22720,85123A,Undirected,118
22722,85123A,Undirected,55
22720,22721,Undirected,51
22666,22721,Undirected,30
22665,22721,Undirected,33
22721,22722,Undirected,32
22721,22723,Undirected,45
22666,22720,Undirected,169
21754,22720,Undirected,45
22467,22720,Undirected,32
22666,22722,Undirected,98
22666,22723,Undirected,32
21754,22722,Undirected,34
22722,84380,Undirected,32
22722,84378,Undirected,45
22722,84991,Undirected,30
22423,22720,Undirected,150
22720,82482,Undirected,56
22630,22720,Undirected,32
22629,22720,Undirected,41
22720,22728,Undirected,49
22699,22720,Undirected,74
22722,22969,Undirected,59
22423,22722,Undirected,72
22197,22722,Undirected,31
21181,22722,Undirected,39
22469,22722,Undirected,32
22722,85099B,Undirected,47
21212,22722,Undirected,42
22077,22722,Undirected,34
22457,22720,Undirected,68
22457,22722,Undirected,36
22558,22720,Undirected,49
22627,22720,Undirected,47
22900,22970,Undirected,60
22720,22840,Undirected,41
21212,22720,Undirected,72
21210,22720,Undirected,40
21080,22720,Undirected,35
22722,22966,Undirected,42
22624,22722,Undirected,41
22625,22722,Undirected,31
22970,22971,Undirected,97
22720,82483,Undirected,35
22382,22720,Undirected,39
21034,22720,Undirected,38
22971,22988,Undirected,63
22720,22966,Undirected,60
22720,22965,Undirected,34
22178,22722,Undirected,35
22469,22720,Undirected,55
22178,22720,Undirected,57
22086,22720,Undirected,41
22970,22988,Undirected,43
21485,22720,Undirected,43
22720,22726,Undirected,72
22720,22727,Undirected,65
20914,22720,Undirected,77
22427,22720,Undirected,41
22720,22844,Undirected,36
22326,22720,Undirected,30
22720,82486,Undirected,30
22720,84978,Undirected,37
21217,22720,Undirected,33
22625,22720,Undirected,68
22624,22720,Undirected,104
22720,84879,Undirected,98
22720,22776,Undirected,41
22173,22720,Undirected,32
22722,22907,Undirected,55
22720,22907,Undirected,89
20914,22722,Undirected,52
21977,22960,Undirected,46
22193,22960,Undirected,31
22720,22969,Undirected,79
22692,22720,Undirected,44
21977,22720,Undirected,48
22193,22720,Undirected,39
22720,22847,Undirected,42
21790,22720,Undirected,33
21977,22722,Undirected,37
21216,22720,Undirected,33
22558,22722,Undirected,31
22077,22720,Undirected,57
22720,82484,Undirected,42
22720,84380,Undirected,53
20724,22720,Undirected,35
22720,POST,Undirected,49
22112,22720,Undirected,34
21232,22720,Undirected,47
22697,22720,Undirected,54
21533,22720,Undirected,33
21535,22720,Undirected,31
21843,22720,Undirected,40
22667,22720,Undirected,55
21931,22720,Undirected,36
22713,22970,Undirected,35
22616,22970,Undirected,53
22616,22971,Undirected,32
21524,22720,Undirected,30
22470,22720,Undirected,43
22900,22971,Undirected,36
21733,22720,Undirected,30
22720,85066,Undirected,45
22197,22720,Undirected,60
22720,85099B,Undirected,89
21430,22720,Undirected,42
22720,84991,Undirected,42
22385,DOT,Undirected,55
21877,22720,Undirected,37
22720,84375,Undirected,32
22720,82494L,Undirected,56
22720,47566,Undirected,110
22720,22846,Undirected,37
22191,22720,Undirected,42
22720,84378,Undirected,46
20725,22720,Undirected,70
20725,22722,Undirected,30
22722,84879,Undirected,53
22720,48187,Undirected,47
22424,22720,Undirected,42
22720,22730,Undirected,43
22720,22841,Undirected,34
22386,22720,Undirected,46
22138,22966,Undirected,31
22699,22722,Undirected,41
22858,22860,Undirected,42
22138,22720,Undirected,65
22138,22722,Undirected,34
22722,22846,Undirected,31
22192,22720,Undirected,31
22720,48194,Undirected,31
22697,22722,Undirected,33
22722,47566,Undirected,56
21175,22720,Undirected,34
21181,22720,Undirected,43
22383,22720,Undirected,46
22457,22960,Undirected,50
21975,22961,Undirected,32
22659,22970,Undirected,61
22692,47566,Undirected,31
21498,23230,Undirected,36
20728,22720,Undirected,40
22659,22971,Undirected,34
47566b,85099B,Undirected,41
22957,22967,Undirected,58
22720,22957,Undirected,31
22720,84988,Undirected,30
23232,23233,Undirected,57
23231,23232,Undirected,45
23231,23233,Undirected,37
22423,23231,Undirected,37
22858,22957,Undirected,30
22859,22957,Undirected,33
22139,22720,Undirected,47
22844,DOT,Undirected,32
23230,23231,Undirected,35
23230,23232,Undirected,33
20712,22668,Undirected,34
22138,22969,Undirected,37
21498,23231,Undirected,41
20713,22720,Undirected,31
16161P,23231,Undirected,41
20727,22720,Undirected,38
22384,22720,Undirected,42
22776,22960,Undirected,35
22986,23231,Undirected,39
22045,23230,Undirected,39
22191,22960,Undirected,33
23231,POST,Undirected,30
20712,47566b,Undirected,38
22907,22989,Undirected,53
22722,22989,Undirected,40
22720,22989,Undirected,66
22698,22720,Undirected,40
22666,22989,Undirected,43
22989,22990,Undirected,39
22960,22989,Undirected,49
22961,22989,Undirected,32
22423,22989,Undirected,44
22993,85099B,Undirected,66
22961,22993,Undirected,96
22960,22993,Undirected,121
22722,22993,Undirected,79
22720,22993,Undirected,110
22969,22993,Undirected,43
20914,22993,Undirected,69
23000,23006,Undirected,35
22998,23006,Undirected,47
23000,23004,Undirected,32
22998,23004,Undirected,42
23000,23002,Undirected,34
22994,23002,Undirected,32
22998,23002,Undirected,54
22994,23000,Undirected,39
22998,23000,Undirected,75
22994,22998,Undirected,69
22197,22993,Undirected,87
22993,22998,Undirected,30
22197,22998,Undirected,38
22197,22996,Undirected,35
22998,22999,Undirected,84
22995,22999,Undirected,38
22996,22999,Undirected,55
22995,22998,Undirected,62
22996,22998,Undirected,113
22995,22996,Undirected,50
22993,85123A,Undirected,75
22139,22993,Undirected,33
22993,84380,Undirected,64
22965,22993,Undirected,34
22993,84378,Undirected,53
22557,22993,Undirected,33
22551,22993,Undirected,32
22978,22980,Undirected,42
22722,22978,Undirected,42
22978,22993,Undirected,41
22722,22980,Undirected,35
22980,22989,Undirected,32
22980,22993,Undirected,47
22989,22993,Undirected,46
21977,22993,Undirected,57
22993,84991,Undirected,55
22997,23000,Undirected,35
23000,23005,Undirected,34
22996,23000,Undirected,63
22997,22998,Undirected,76
22998,23005,Undirected,61
22997,23005,Undirected,38
22996,22997,Undirected,55
22996,23005,Undirected,43
22996,23006,Undirected,40
22996,23002,Undirected,42
22995,23002,Undirected,37
22994,22995,Undirected,42
22995,23005,Undirected,31
22994,23005,Undirected,32
22726,22993,Undirected,44
22995,22997,Undirected,39
22999,23006,Undirected,33
22727,22998,Undirected,38
22998,84879,Undirected,38
22720,22978,Undirected,37
22423,22980,Undirected,30
22423,22993,Undirected,83
22697,22993,Undirected,31
22699,22993,Undirected,40
22907,22993,Undirected,52
22960,22978,Undirected,43
22666,22978,Undirected,37
22960,22980,Undirected,37
22961,22980,Undirected,33
22720,22980,Undirected,33
22966,22993,Undirected,67
22666,22993,Undirected,87
20972,22993,Undirected,31
22951,22993,Undirected,30
21212,22993,Undirected,81
22386,22993,Undirected,33
22411,22993,Undirected,45
21931,22993,Undirected,43
22383,22993,Undirected,54
20726,22993,Undirected,39
20725,22993,Undirected,59
22382,22993,Undirected,41
22662,22993,Undirected,31
20728,22993,Undirected,48
22384,22993,Undirected,41
22629,22993,Undirected,43
22659,22993,Undirected,39
21034,22993,Undirected,32
22993,47566,Undirected,76
22730,22993,Undirected,42
22084,22993,Undirected,33
22326,22993,Undirected,33
22991,22992,Undirected,80
22994,22997,Undirected,42
22999,23000,Undirected,57
22994,22999,Undirected,32
22998,47566,Undirected,33
22993,84978,Undirected,33
22652,22993,Undirected,32
22993,84992,Undirected,31
22138,22993,Undirected,38
22383,22998,Undirected,34
20725,22998,Undirected,36
22382,22998,Undirected,33
22090,22993,Undirected,33
22998,85123A,Undirected,44
22998,85099B,Undirected,31
22667,22993,Undirected,33
20727,22993,Undirected,42
22995,23000,Undirected,30
22999,23004,Undirected,33
22994,22996,Undirected,57
22630,22993,Undirected,36
21931,47566b,Undirected,38
22993,84879,Undirected,42
22727,22993,Undirected,50
22728,22993,Undirected,31
22624,22993,Undirected,42
22993,84375,Undirected,36
22616,22993,Undirected,32
22197,22992,Undirected,31
22993,71459,Undirected,35
22457,22993,Undirected,35
22558,22993,Undirected,49
22704,23232,Undirected,33
22328,22993,Undirected,32
22077,22993,Undirected,54
22178,22993,Undirected,31
21754,22993,Undirected,31
22960,22979,Undirected,40
22961,22979,Undirected,36
22720,22979,Undirected,32
22722,22979,Undirected,32
22907,22979,Undirected,31
22423,22979,Undirected,42
23177,23193,Undirected,35
23177,23194,Undirected,49
23176,23177,Undirected,61
23193,23194,Undirected,42
23176,23194,Undirected,44
22978,22982,Undirected,36
22979,22993,Undirected,64
22670,23182,Undirected,33
23126,23127,Undirected,91
22417,22993,Undirected,31
23127,23128,Undirected,47
23126,23128,Undirected,59
22979,22982,Undirected,35
22979,22980,Undirected,85
22978,22979,Undirected,41
23049,23053,Undirected,44
23049,23054,Undirected,46
23049,23050,Undirected,65
23049,23052,Undirected,87
23049,23051,Undirected,59
23053,23054,Undirected,51
23050,23053,Undirected,66
23052,23053,Undirected,79
23051,23053,Undirected,45
23050,23054,Undirected,59
23052,23054,Undirected,69
23051,23054,Undirected,39
23050,23052,Undirected,93
23050,23051,Undirected,68
23051,23052,Undirected,63
22411,47566b,Undirected,41
22982,22993,Undirected,34
22979,22989,Undirected,32
22429,22979,Undirected,31
22750,23126,Undirected,32
22659,22996,Undirected,31
22749,23126,Undirected,39
23007,23010,Undirected,44
23007,23008,Undirected,69
23008,23010,Undirected,36
22423,23052,Undirected,33
23052,47566,Undirected,30
22659,22998,Undirected,41
20971,23126,Undirected,36
23076,23078,Undirected,42
23077,23078,Undirected,46
23154,23156,Undirected,62
23154,23159,Undirected,65
23158,23159,Undirected,34
23156,23159,Undirected,58
23159,POST,Undirected,31
23156,23158,Undirected,35
23076,23077,Undirected,50
22568,23126,Undirected,31
23254,84997D,Undirected,47
23256,84997D,Undirected,72
23256,84997C,Undirected,30
23254,23256,Undirected,156
23255,23256,Undirected,71
23254,23255,Undirected,72
22630,23256,Undirected,31
22630,23254,Undirected,32
23201,23205,Undirected,97
23205,23207,Undirected,73
20728,23205,Undirected,51
21931,23205,Undirected,33
20725,23205,Undirected,48
23199,23205,Undirected,56
23205,23206,Undirected,63
23204,23205,Undirected,112
23201,23207,Undirected,166
20728,23201,Undirected,90
21931,23201,Undirected,143
23201,85099C,Undirected,99
20725,23201,Undirected,102
23199,23201,Undirected,220
23201,23206,Undirected,115
23201,23204,Undirected,68
20728,23207,Undirected,154
21931,23207,Undirected,59
23207,85099C,Undirected,42
20725,23207,Undirected,160
23199,23207,Undirected,91
23206,23207,Undirected,206
23204,23207,Undirected,63
20728,23199,Undirected,102
20728,23206,Undirected,193
20728,23204,Undirected,59
21931,23199,Undirected,181
21931,23206,Undirected,91
21931,23204,Undirected,60
23199,85099C,Undirected,121
23206,85099C,Undirected,51
23204,85099C,Undirected,34
20725,23199,Undirected,124
20725,23206,Undirected,265
20725,23204,Undirected,78
23199,23206,Undirected,203
23199,23204,Undirected,114
23204,23206,Undirected,129
23206,84755,Undirected,31
23207,23256,Undirected,37
23207,23254,Undirected,32
21212,23204,Undirected,32
21212,23207,Undirected,34
21212,23201,Undirected,38
23205,23208,Undirected,69
23204,23208,Undirected,86
23207,23208,Undirected,161
23201,23208,Undirected,90
22139,23206,Undirected,31
22383,23206,Undirected,247
22727,23208,Undirected,43
22727,23206,Undirected,44
22178,23206,Undirected,32
23208,84879,Undirected,52
23206,84879,Undirected,65
23206,23208,Undirected,219
22726,23208,Undirected,31
22726,23206,Undirected,32
21929,23201,Undirected,101
21928,23201,Undirected,91
23201,85099B,Undirected,218
23201,85099F,Undirected,110
22993,23207,Undirected,44
22993,23206,Undirected,42
22457,23206,Undirected,37
22666,23206,Undirected,37
22382,23201,Undirected,77
22383,23201,Undirected,98
23201,85123A,Undirected,55
21931,23208,Undirected,64
21929,23199,Undirected,108
21929,23207,Undirected,34
21929,23208,Undirected,47
21929,23206,Undirected,49
23199,85099F,Undirected,104
23207,85099F,Undirected,44
23208,85099F,Undirected,47
23206,85099F,Undirected,61
23208,85099C,Undirected,50
23199,85099B,Undirected,293
23207,85099B,Undirected,92
23208,85099B,Undirected,109
23206,85099B,Undirected,149
22382,23199,Undirected,88
23199,23208,Undirected,126
22383,23199,Undirected,111
23199,85123A,Undirected,48
22382,23207,Undirected,152
22382,23208,Undirected,141
22382,23206,Undirected,204
22383,23207,Undirected,155
23207,85123A,Undirected,43
22383,23208,Undirected,160
20725,23208,Undirected,173
23208,85123A,Undirected,53
23206,85123A,Undirected,64
22630,23207,Undirected,33
22629,23207,Undirected,43
20727,23207,Undirected,145
22356,23207,Undirected,34
22661,23207,Undirected,33
22662,23207,Undirected,100
20724,23207,Undirected,51
21936,23207,Undirected,37
20719,23207,Undirected,34
20726,23207,Undirected,119
22384,23207,Undirected,141
20723,23207,Undirected,38
22355,23207,Undirected,36
20727,23205,Undirected,51
22356,23205,Undirected,67
22382,23205,Undirected,49
22661,23205,Undirected,57
22662,23205,Undirected,31
20724,23205,Undirected,100
20719,23205,Undirected,62
20726,23205,Undirected,36
22384,23205,Undirected,44
20723,23205,Undirected,66
22383,23205,Undirected,50
22355,23205,Undirected,92
20727,23256,Undirected,39
20727,23204,Undirected,62
20727,23206,Undirected,202
22356,23204,Undirected,92
22356,23206,Undirected,50
22382,23256,Undirected,50
23206,23256,Undirected,40
20725,23256,Undirected,38
22384,23256,Undirected,31
20728,23256,Undirected,33
22367,23206,Undirected,33
22382,23254,Undirected,41
22382,23204,Undirected,59
23206,23254,Undirected,37
20725,23254,Undirected,30
22661,23204,Undirected,73
22661,23206,Undirected,47
22662,23204,Undirected,34
22662,23206,Undirected,127
20724,23204,Undirected,147
20719,23204,Undirected,112
20726,23204,Undirected,59
22384,23204,Undirected,57
20723,23204,Undirected,105
22383,23204,Undirected,74
22355,23204,Undirected,124
21977,23206,Undirected,35
23206,84991,Undirected,35
20724,23206,Undirected,87
21936,23206,Undirected,74
20718,23206,Undirected,30
20719,23206,Undirected,59
20726,23206,Undirected,206
22384,23206,Undirected,192
20723,23206,Undirected,63
22355,23206,Undirected,83
23204,47566,Undirected,39
23207,47566,Undirected,59
22727,23207,Undirected,33
23201,47566,Undirected,62
22727,23201,Undirected,39
23208,47566,Undirected,54
23206,47566,Undirected,88
22662,23208,Undirected,74
22150,23126,Undirected,30
22384,23201,Undirected,83
21936,23201,Undirected,34
21928,23206,Undirected,58
21928,23207,Undirected,44
21937,23206,Undirected,32
21932,23206,Undirected,41
22728,23206,Undirected,31
23205,85099B,Undirected,63
22386,23205,Undirected,35
20727,23201,Undirected,81
22662,23201,Undirected,53
22411,23201,Undirected,124
22386,23201,Undirected,151
21930,23201,Undirected,72
22411,23207,Undirected,53
22386,23207,Undirected,70
21930,23207,Undirected,33
21936,23208,Undirected,33
22384,23208,Undirected,127
20727,23208,Undirected,154
20728,23208,Undirected,127
22411,23208,Undirected,62
22386,23208,Undirected,63
21930,23208,Undirected,44
21928,23208,Undirected,44
21936,23199,Undirected,57
22384,23199,Undirected,104
20727,23199,Undirected,103
22662,23199,Undirected,48
22411,23199,Undirected,155
22386,23199,Undirected,195
21930,23199,Undirected,93
21928,23199,Undirected,98
23199,47566,Undirected,47
22411,23206,Undirected,75
22386,23206,Undirected,98
21930,23206,Undirected,57
23256,85099B,Undirected,32
22629,23201,Undirected,35
22993,23201,Undirected,41
22629,23254,Undirected,41
22629,23256,Undirected,49
20914,23206,Undirected,43
22090,23206,Undirected,32
22663,23199,Undirected,63
20712,23199,Undirected,115
22356,23199,Undirected,42
20723,23199,Undirected,38
20724,23199,Undirected,65
22663,23201,Undirected,62
23204,85099F,Undirected,31
20712,23208,Undirected,35
20712,23207,Undirected,35
20712,23201,Undirected,66
20712,23204,Undirected,35
22386,23204,Undirected,60
22356,23208,Undirected,41
22661,23208,Undirected,34
20723,23208,Undirected,45
20724,23208,Undirected,60
22356,23201,Undirected,38
20723,23201,Undirected,42
20724,23201,Undirected,60
22423,23207,Undirected,38
22998,23208,Undirected,33
22993,23208,Undirected,33
20712,23206,Undirected,64
20719,23208,Undirected,42
21559,23206,Undirected,42
22355,23208,Undirected,46
22993,23199,Undirected,33
20726,23208,Undirected,116
20726,23201,Undirected,56
20726,23199,Undirected,79
21212,23206,Undirected,46
22326,23206,Undirected,49
22326,23204,Undirected,30
23206,POST,Undirected,64
23204,POST,Undirected,56
23201,84879,Undirected,40
20719,23201,Undirected,43
23199,POST,Undirected,48
22998,23206,Undirected,33
20914,23207,Undirected,31
22630,23206,Undirected,40
22629,23206,Undirected,58
22659,23206,Undirected,46
22328,23206,Undirected,51
22326,23208,Undirected,34
22328,23208,Undirected,38
22326,23207,Undirected,34
22328,23207,Undirected,30
22385,23201,Undirected,87
22385,23206,Undirected,55
22385,23199,Undirected,109
21932,23208,Undirected,32
21933,23206,Undirected,39
23204,85099B,Undirected,87
22411,23204,Undirected,30
22328,23199,Undirected,33
22326,23199,Undirected,35
21212,23199,Undirected,30
22326,23256,Undirected,42
21080,23199,Undirected,31
22355,23201,Undirected,54
22355,23199,Undirected,60
20719,23199,Undirected,47
22663,23206,Undirected,32
22423,23201,Undirected,44
21975,23206,Undirected,31
23199,84879,Undirected,36
23207,84879,Undirected,35
20718,23199,Undirected,44
22423,23199,Undirected,34
22423,23206,Undirected,45
22423,23256,Undirected,30
23256,POST,Undirected,55
23255,84997D,Undirected,34
22379,23206,Undirected,37
20711,23199,Undirected,62
23068,85123A,Undirected,35
22501,23199,Undirected,32
22379,23201,Undirected,37
22197,23201,Undirected,46
23133,85123A,Undirected,38
21213,23206,Undirected,30
23065,23066,Undirected,32
23146,85123A,Undirected,34
23147,85123A,Undirected,38
23147,84879,Undirected,35
23146,23147,Undirected,74
23146,23148,Undirected,40
23147,23148,Undirected,53
22352,23206,Undirected,34
22556,23206,Undirected,36
22381,23201,Undirected,30
22178,23144,Undirected,31
23145,84970L,Undirected,36
23144,84970L,Undirected,34
23144,84970S,Undirected,52
23144,23145,Undirected,63
20711,23201,Undirected,47
22629,23199,Undirected,35
22379,23199,Undirected,55
22381,23199,Undirected,35
22630,23199,Undirected,32
23199,DOT,Undirected,44
21731,23199,Undirected,33
22197,23199,Undirected,39
22197,23207,Undirected,33
23144,85123A,Undirected,30
23199,23284,Undirected,31
23206,84997D,Undirected,30
22326,23254,Undirected,32
23254,POST,Undirected,51
23284,48185,Undirected,34
23132,85123A,Undirected,30
23201,23284,Undirected,34
22898,23206,Undirected,39
22554,23206,Undirected,42
23147,47566,Undirected,31
23284,47566,Undirected,49
23160,23161,Undirected,35
23284,84879,Undirected,43
20725,23284,Undirected,30
23284,48187,Undirected,52
22727,23284,Undirected,32
21524,23284,Undirected,37
23152,85123A,Undirected,30
20685,23284,Undirected,58
23284,85123A,Undirected,48
22197,23284,Undirected,39
22197,23206,Undirected,35
21523,23283,Undirected,30
23283,48184,Undirected,36
23283,48187,Undirected,32
23283,23284,Undirected,66
23283,48138,Undirected,33
22328,23204,Undirected,30
23284,85099B,Undirected,59
21523,23284,Undirected,48
23284,48194,Undirected,50
23298,47566,Undirected,290
23298,23299,Undirected,30
22993,23298,Undirected,64
21977,23298,Undirected,34
23298,84991,Undirected,39
23162,23163,Undirected,31
22423,23163,Undirected,41
22423,23162,Undirected,35
21621,23298,Undirected,62
22423,23208,Undirected,30
22720,23298,Undirected,71
22423,23284,Undirected,60
23284,48188,Undirected,37
22139,23298,Undirected,35
20725,23298,Undirected,92
22384,23298,Undirected,65
20727,23298,Undirected,58
23206,23298,Undirected,81
20728,23298,Undirected,62
23298,82486,Undirected,33
23298,82482,Undirected,53
23204,23298,Undirected,38
20724,23298,Undirected,45
22629,23298,Undirected,31
23298,85123A,Undirected,100
23284,23298,Undirected,47
23199,23298,Undirected,62
23298,85099C,Undirected,38
23298,47566B,Undirected,56
21929,23298,Undirected,33
22411,23298,Undirected,49
23208,23298,Undirected,49
23207,23298,Undirected,57
23298,85099B,Undirected,98
22692,23284,Undirected,31
22690,23284,Undirected,49
21754,23298,Undirected,45
23298,84755,Undirected,54
21034,23298,Undirected,36
22178,23298,Undirected,53
23298,84978,Undirected,46
23298,84946,Undirected,34
23298,84879,Undirected,118
22668,23298,Undirected,35
22457,23298,Undirected,61
22699,23163,Undirected,33
23256,23298,Undirected,30
23254,23298,Undirected,31
22699,23298,Undirected,32
22423,23298,Undirected,85
23298,47590A,Undirected,51
20914,23298,Undirected,45
22558,23298,Undirected,37
22727,23298,Undirected,47
22662,23298,Undirected,37
23201,23298,Undirected,62
20718,23298,Undirected,30
23284,48184,Undirected,39
21172,23298,Undirected,40
22699,23209,Undirected,38
22697,23209,Undirected,30
22178,23209,Undirected,41
22383,23209,Undirected,223
20728,23209,Undirected,187
22662,23209,Undirected,118
21933,23209,Undirected,39
20727,23209,Undirected,221
21932,23209,Undirected,50
22197,23209,Undirected,64
20724,23209,Undirected,78
22356,23209,Undirected,47
22423,23209,Undirected,62
22384,23209,Undirected,202
23199,23200,Undirected,216
23203,23209,Undirected,316
23199,23209,Undirected,133
23200,23209,Undirected,105
23201,23209,Undirected,120
23207,23209,Undirected,174
23204,23209,Undirected,77
23205,23209,Undirected,61
23209,23256,Undirected,40
23209,23254,Undirected,33
21790,23209,Undirected,32
21559,23209,Undirected,37
23199,23203,Undirected,230
23200,23203,Undirected,186
23201,23203,Undirected,230
23203,23207,Undirected,113
23203,23204,Undirected,80
23203,23205,Undirected,55
22197,23203,Undirected,73
23200,23201,Undirected,113
23200,23207,Undirected,45
23200,23204,Undirected,53
23199,23202,Undirected,205
23200,23202,Undirected,170
23200,23208,Undirected,75
23200,23206,Undirected,100
23202,23284,Undirected,36
23202,23208,Undirected,147
23202,23206,Undirected,109
23202,85123A,Undirected,41
23202,84879,Undirected,41
22423,23202,Undirected,44
21080,23298,Undirected,40
22907,23298,Undirected,32
22993,23209,Undirected,65
23209,23298,Undirected,111
20726,23298,Undirected,37
22189,23298,Undirected,31
20726,23209,Undirected,159
23209,47566,Undirected,82
21929,23203,Undirected,120
21929,23202,Undirected,107
23203,85099C,Undirected,126
23202,85099C,Undirected,110
23201,23202,Undirected,195
21931,23203,Undirected,162
21931,23202,Undirected,133
22386,23203,Undirected,193
22386,23202,Undirected,143
23202,23203,Undirected,322
23203,85099B,Undirected,358
21977,23203,Undirected,38
23203,23284,Undirected,55
23202,85099B,Undirected,257
21977,23202,Undirected,30
23202,23283,Undirected,31
23284,48138,Undirected,93
23298,47590B,Undirected,50
22411,23203,Undirected,179
22411,23202,Undirected,143
20725,23209,Undirected,285
20725,23202,Undirected,110
20725,23203,Undirected,172
23209,85099B,Undirected,166
23202,23209,Undirected,169
20723,23209,Undirected,55
23208,23209,Undirected,230
20723,23202,Undirected,37
20723,23203,Undirected,51
23203,23208,Undirected,142
21755,23298,Undirected,35
23298,48187,Undirected,32
23209,23284,Undirected,36
20685,23283,Undirected,40
22659,23209,Undirected,38
22998,23209,Undirected,30
22666,23209,Undirected,40
22384,23200,Undirected,58
22384,23202,Undirected,94
22384,23203,Undirected,119
22629,23209,Undirected,52
20718,23209,Undirected,32
22411,23209,Undirected,84
20726,23200,Undirected,54
20726,23202,Undirected,52
20726,23203,Undirected,89
20728,23200,Undirected,61
20728,23202,Undirected,82
20728,23203,Undirected,110
22383,23298,Undirected,66
22383,23200,Undirected,60
22383,23202,Undirected,87
22383,23203,Undirected,127
23200,23298,Undirected,34
23202,23298,Undirected,72
23203,23298,Undirected,126
22629,23203,Undirected,41
22993,23202,Undirected,33
22993,23203,Undirected,40
23200,85099B,Undirected,143
22411,23200,Undirected,78
20718,23202,Undirected,36
20718,23203,Undirected,39
21034,23203,Undirected,32
20727,23202,Undirected,98
20727,23203,Undirected,134
23203,84997D,Undirected,30
23203,85123A,Undirected,73
23203,84755,Undirected,42
22386,23298,Undirected,49
22090,23298,Undirected,62
21212,23298,Undirected,55
23202,23207,Undirected,86
22386,23200,Undirected,96
20712,23200,Undirected,55
22382,23200,Undirected,41
20712,23203,Undirected,90
22381,23203,Undirected,43
22382,23203,Undirected,109
23203,23206,Undirected,151
22356,23203,Undirected,62
22355,23203,Undirected,81
21975,23203,Undirected,32
21212,23203,Undirected,49
23203,84991,Undirected,32
22382,23298,Undirected,51
22379,23203,Undirected,67
22379,23202,Undirected,53
22381,23202,Undirected,34
23206,23209,Undirected,250
22083,23298,Undirected,37
20727,23200,Undirected,68
23209,84991,Undirected,35
21212,23209,Undirected,46
20712,23209,Undirected,42
23209,85099F,Undirected,55
21212,23202,Undirected,36
22197,23298,Undirected,39
22666,23298,Undirected,47
23298,85099F,Undirected,41
22197,23202,Undirected,40
22662,23202,Undirected,60
22662,23200,Undirected,31
20712,23202,Undirected,56
23202,85099F,Undirected,113
23200,85099F,Undirected,71
20685,23298,Undirected,30
23203,48187,Undirected,32
23202,23204,Undirected,60
23202,23205,Undirected,42
22355,23202,Undirected,48
20914,23209,Undirected,63
22138,23298,Undirected,34
20914,23203,Undirected,40
23283,48194,Undirected,42
22666,23203,Undirected,35
23202,47566,Undirected,53
23203,47566,Undirected,89
22178,23203,Undirected,33
21932,23203,Undirected,38
22328,23209,Undirected,42
22382,23209,Undirected,194
21936,23209,Undirected,58
22728,23209,Undirected,46
22727,23209,Undirected,61
21936,23298,Undirected,31
22728,23298,Undirected,38
22385,23207,Undirected,32
21928,23209,Undirected,52
22386,23209,Undirected,101
22385,23209,Undirected,44
22630,23203,Undirected,38
22630,23209,Undirected,46
21936,23202,Undirected,34
21936,23203,Undirected,39
22385,23202,Undirected,92
22382,23202,Undirected,73
22326,23203,Undirected,35
22385,23203,Undirected,100
23209,85099C,Undirected,55
21931,23209,Undirected,75
22326,23209,Undirected,50
21929,23209,Undirected,64
23203,85099F,Undirected,116
23209,85123A,Undirected,78
21175,23209,Undirected,32
23209,84879,Undirected,83
22669,23298,Undirected,33
23191,23192,Undirected,39
23190,23192,Undirected,43
22662,23203,Undirected,71
23209,POST,Undirected,42
23203,POST,Undirected,50
23298,POST,Undirected,44
22661,23209,Undirected,32
22355,23209,Undirected,61
20719,23209,Undirected,45
22149,23209,Undirected,30
23209,23231,Undirected,36
23173,23209,Undirected,32
23171,23209,Undirected,31
23170,23209,Undirected,39
22379,23209,Undirected,49
23174,23175,Undirected,166
23173,23175,Undirected,161
23172,23175,Undirected,82
23171,23175,Undirected,89
23170,23175,Undirected,106
23173,23174,Undirected,158
23172,23174,Undirected,88
23171,23174,Undirected,103
23170,23174,Undirected,113
23172,23173,Undirected,85
23171,23173,Undirected,97
23170,23173,Undirected,124
23171,23172,Undirected,159
23170,23172,Undirected,154
23170,23171,Undirected,179
22961,23298,Undirected,56
23170,23298,Undirected,30
22698,23175,Undirected,73
22697,23175,Undirected,85
22699,23175,Undirected,105
22698,23174,Undirected,79
22697,23174,Undirected,91
22699,23174,Undirected,112
22698,23173,Undirected,101
22697,23173,Undirected,118
22699,23173,Undirected,151
22423,23171,Undirected,88
23170,23203,Undirected,34
21731,23206,Undirected,32
22698,23172,Undirected,92
22698,23171,Undirected,90
22698,23170,Undirected,86
22697,23172,Undirected,85
22699,23172,Undirected,94
22423,23172,Undirected,76
22697,23171,Undirected,103
22699,23171,Undirected,108
22697,23170,Undirected,93
22699,23170,Undirected,137
22423,23170,Undirected,112
22699,23203,Undirected,36
22423,23203,Undirected,71
23203,84879,Undirected,76
22077,23298,Undirected,39
22423,23173,Undirected,146
22727,23084,Undirected,53
23084,23201,Undirected,38
22423,23175,Undirected,108
22423,23174,Undirected,113
22847,23209,Undirected,32
23108,47566,Undirected,41
23108,23298,Undirected,45
23080,23081,Undirected,51
23084,23108,Undirected,50
23084,23298,Undirected,32
