Id,Label,TotalQuantity,TotalRevenue,InvoiceCount,Degree,WeightedDegree
22293,"SPRING DEC , HANGING CHICK  GREEN",2066,2909.66,225,3,135
22231,JIGSAW TREE WITH BIRDHOUSE,2168,2759.47,297,3,134
21789,KIDS RAIN MAC PINK,2950,2464.19,218,2,134
84509A,ENGLISH ROSE PLACEMATS,1535,5962.14,404,2,134
21407,BROWN CHECK CAT DOORSTOP ,1317,6014.84,453,3,133
23167,SMALL CERAMIC TOP STORAGE JAR ,5847,4476.009999999999,231,2,133
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2169,2270.14,246,3,132
20992,JAZZ HEARTS PURSE NOTEBOOK,6224,3285.58,433,4,132
21788,KIDS RAIN MAC BLUE,3404,2749.74,206,2,132
22839,"CAKE TIN, 3 TIER MINT/IVORY",598,9373.94,260,3,132
22421,LIPSTICK PEN FUSCHIA,4816,2398.21,406,2,132
20960,WATERMELON BATH SPONGE,1908,2570.92,215,3,131
85199S,SMALL HANGING IVORY/RED WOOD BIRD,6156,2855.45,486,4,131
23535,BICYCLE SAFTEY WALL ART,1329,8469.99,215,3,131
22925,BLUE GIANT GARDEN THERMOMETER,506,3108.46,191,3,130
21973,SET OF 36 MUSHROOM PAPER DOILIES,1676,2428.73,210,4,130
23112,PARISIENNE CURIO CABINET,547,4514.58,241,3,129
23162,REGENCY TEA STRAINER,1412,5143.6900000000005,176,4,128
23154,SET OF 4 JAM JAR MAGNETS,2732,5907.360000000001,235,2,127
21211,SET OF 72 SKULL PAPER  DOILIES,2422,3390.29,237,3,127
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,2025,4125.6,287,2,127
21248,DOOR HANGER  MUM + DADS ROOM,1050,1309.7,158,4,127
21464,DISCO BALL ROTATOR BATTERY OPERATED,560,2376.0,217,1,127
21463,MIRRORED DISCO BALL ,1376,7629.46,302,1,127
21906,PHARMACIE FIRST AID TIN,1819,13184.050000000001,424,3,126
22459,CAST IRON HOOK GARDEN TROWEL,1394,3440.58,172,2,125
23250,VINTAGE RED TRIM ENAMEL BOWL ,1179,1531.03,110,3,125
21824,PAINTED METAL STAR WITH HOLLY BELLS,2803,2382.3799999999997,211,3,125
22458,CAST IRON HOOK GARDEN FORK,1532,3820.95,173,2,125
21161,KEEP OUT BOYS DOOR HANGER ,2385,1846.12,206,4,125
85231B,CINAMMON SET OF 9 T-LIGHTS,2156,1979.9299999999998,384,2,123
22975,SPACEBOY CHILDRENS EGG CUP,1322,1788.51,193,3,122
22477,WATERING CAN GARDEN MARKER,2443,3398.0299999999997,276,2,122
21819,GLITTER CHRISTMAS STAR ,3938,2323.92,248,2,121
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,754,2193.9900000000002,148,3,121
21313,GLASS HEART T-LIGHT HOLDER ,6889,5926.549999999999,415,3,121
23251,VINTAGE RED ENAMEL TRIM MUG ,1713,2107.0,120,3,120
84849D,HOT BATHS SOAP HOLDER,1574,2645.31,260,3,120
21069,VINTAGE BILLBOARD TEA MUG,5157,5485.68,279,3,120
22926,IVORY GIANT GARDEN THERMOMETER,762,4655.97,216,3,120
22284,HEN HOUSE DECORATION,2508,4090.3999999999996,300,2,119
79000,MOROCCAN TEA GLASS,12282,10001.32,436,3,119
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,5198,2349.58,613,3,119
84596E,SMALL LICORICE DES PINK BOWL,1136,1149.52,201,3,119
21926,RED/CREAM STRIPE CUSHION COVER ,1011,1327.77,147,2,118
22848,BREAD BIN DINER STYLE PINK,399,6409.7,151,3,118
23082,SET 6 PAPER TABLE LANTERN HEARTS ,2333,8577.51,297,3,118
15060B,FAIRY CAKE DESIGN UMBRELLA,1438,6558.58,449,3,118
20702,PINK PADDED MOBILE,803,3385.95,245,2,118
22176,BLUE OWL SOFT TOY,1201,3598.8,258,1,117
23394,POSTE FRANCE CUSHION COVER,438,1888.9,150,3,117
23569,TRADTIONAL ALPHABET STAMP SET,961,4752.31,192,3,117
22209,WOOD STAMP SET HAPPY BIRTHDAY,1434,1782.8999999999999,257,2,117
22902,TOTE BAG I LOVE LONDON,1797,3680.88,199,3,116
22350,CAT BOWL ,2861,7954.5599999999995,331,1,116
23390,DOLLY GIRL MINI BACKPACK,751,3042.19,163,2,115
84849B,FAIRY SOAP SOAP HOLDER,1972,3309.99,293,3,115
23237,SET OF 4 KNICK KNACK TINS LEAVES ,1054,4278.54,177,3,114
22314,OFFICE MUG WARMER CHOC+BLUE,1163,4088.8300000000004,249,3,114
22416,36 DOILIES SPACEBOY DESIGN ,1973,2769.24,176,3,114
22708,WRAP DOLLY GIRL,5375,2161.5,159,3,114
22479,DAISY GARDEN MARKER,1956,2714.96,214,2,113
23007, SPACEBOY BABY GIFT SET,499,7758.699999999999,184,2,113
21730,GLASS STAR FROSTED T-LIGHT HOLDER,1278,6273.4400000000005,293,2,113
84580,MOUSE TOY WITH PINK T-SHIRT,1086,4163.45,442,3,113
21056,DOCTOR'S BAG SOFT TOY,559,5086.63,195,2,112
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3533,6142.289999999999,345,3,112
23210,WHITE ROCKING HORSE HAND PAINTED,2902,3617.78,192,3,112
21972,SET OF 36 DINOSAUR PAPER DOILIES,1056,1562.27,171,3,112
21077,SET/20 WOODLAND PAPER NAPKINS ,2793,2060.65,192,3,112
22992,REVOLVER WOODEN RULER ,5236,10379.84,348,2,111
51014A,"FEATHER PEN,HOT PINK",6748,4603.92,376,2,111
23249,VINTAGE RED ENAMEL TRIM PLATE,854,1445.8999999999999,81,3,111
21054,NURSE'S BAG SOFT TOY,394,3645.3999999999996,182,2,111
22859,EASTER TIN BUNNY BOUQUET,1266,2115.5699999999997,165,3,111
22858,EASTER TIN KEEPSAKE,1138,1882.29,139,3,111
22133,PINK LOVE HEART SHAPE CUP,2508,2304.11,327,2,111
82613D,METAL SIGN CUPCAKE SINGLE HOOK,1198,1309.46,271,3,111
85068,CREAM SWEETHEART SHELF + HOOKS,961,6655.1900000000005,197,3,110
23497,CLASSIC CHROME BICYCLE BELL ,2561,3660.37,195,3,110
21467,CHERRY CROCHET FOOD COVER,1031,3286.25,254,3,110
82001S,VINYL RECORD FRAME SILVER,2956,10646.87,230,2,109
21389,IVORY HANGING DECORATION  BIRD,2304,2013.9599999999998,261,3,109
22285,"DECORATION HEN ON NEST, HANGING",2739,4307.53,261,2,109
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,7187,1963.85,163,3,109
47591C,BLUE FAIRY CAKE CHILD'S APRON,1051,2012.43,159,2,108
23004,TRAVEL CARD WALLET PANTRY,2011,906.9399999999999,221,3,107
22653,BUTTON BOX ,3078,5716.639999999999,381,2,107
21626,VINTAGE UNION JACK PENNANT,1515,3060.8999999999996,204,3,106
22639,SET OF 4 NAPKIN CHARMS HEARTS,1679,4097.54,275,2,106
23128,FELTCRAFT BOY JEAN-PAUL KIT,453,2283.41,139,2,106
21619,4 VANILLA BOTANICAL CANDLES,1139,2092.89,212,3,105
23176,ABC TREASURE BOOK BOX ,2167,4697.58,226,2,105
23008,DOLLY GIRL BABY GIFT SET,435,6753.509999999999,133,2,105
22982,PANTRY PASTRY BRUSH,1155,1545.02,212,3,105
23504,PLAYING CARDS JUBILEE UNION JACK,1934,2857.64,208,2,105
22343,PARTY PIZZA DISH RED WHITE SPOT ,3312,1996.51,188,3,105
23252,VINTAGE RED ENAMEL TRIM JUG ,607,2276.61,138,3,104
84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,253,3235.54,143,3,103
22420,LIPSTICK PEN BABY PINK,2118,1020.27,234,2,103
22986,GINGHAM ROSE WRAP,5845,2410.9,204,3,103
21058,PARTY INVITES WOODLAND,2422,2078.5,275,3,103
21925,UNION STRIPE CUSHION COVER ,1217,1582.33,167,2,103
21615,4 LAVENDER BOTANICAL DINNER CANDLES,1187,2377.42,169,3,103
22444,GROW YOUR OWN PLANT IN A CAN ,10419,14233.65,453,3,102
84884A,ANT WHITE WIRE HEART SPIRAL,1722,6312.62,312,2,102
21584,RETRO SPOT SMALL TUBE MATCHES,3876,6246.599999999999,352,3,102
22482,BLUE TEA TOWEL CLASSIC DESIGN,2372,2805.68,214,1,101
22927,GREEN GIANT GARDEN THERMOMETER,502,3221.9100000000003,162,2,101
22210,WOOD STAMP SET BEST WISHES,1618,1952.9999999999998,287,2,101
21062,PARTY INVITES SPACEMAN,1078,897.12,136,3,101
85178,VICTORIAN SEWING KIT,5628,6218.32,313,3,101
23035,DRAWER KNOB CERAMIC IVORY,2209,3226.0899999999997,191,3,100
21809,CHRISTMAS HANGING TREE WITH BELL,3050,2484.64,207,2,100
10002,INFLATABLE POLITICAL GLOBE ,8836,7097.9,362,3,100
23357,HOT WATER BOTTLE SEX BOMB,453,1993.6000000000001,102,3,100
C2,CARRIAGE,273,13676.0,267,3,100
22711,WRAP CIRCUS PARADE,5402,2220.84,181,3,99
23145,ZINC T-LIGHT HOLDER STAR LARGE,2084,1979.4799999999998,169,2,99
22454,MEASURING TAPE RUSSIAN DOLL RED,1540,4310.84,179,2,98
22892,SALT AND PEPPER SHAKERS TOADSTOOLS,3562,4374.56,295,3,98
22452,MEASURING TAPE RUSSIAN DOLL PINK,1371,3629.1000000000004,255,2,98
23340,VINTAGE CHRISTMAS CAKE FRILL,2512,4053.8799999999997,151,3,98
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2905,6057.64,382,2,98
21541,DINOSAURS WATER TRANSFER TATTOOS ,1907,1636.24,201,2,98
85034C,3 ROSE MORRIS BOXED CANDLES,1325,2643.12,197,3,98
22221,CAKE STAND LOVEBIRD 2 TIER PINK,907,6732.66,156,3,97
22207,FRYING PAN UNION FLAG,3187,13724.41,480,3,97
23426,METAL SIGN DROP YOUR PANTS,1277,3450.21,206,3,97
22974,CHILDRENS DOLLY GIRL MUG,1748,2994.2899999999995,211,2,97
22532,MAGIC DRAWING SLATE LEAP FROG ,2919,1125.47,175,3,97
22650,CERAMIC PIRATE CHEST MONEY BANK,1852,2821.22,282,3,96
23101,SILVER STARS TABLE DECORATION,2037,1744.61,213,2,96
22472,TV DINNER TRAY DOLLY GIRL,1115,5275.9400000000005,250,2,96
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,972,4476.62,216,2,96
23077,DOUGHNUT LIP GLOSS ,10415,13720.77,344,2,96
22312,OFFICE MUG WARMER POLKADOT,1321,4543.25,269,2,95
21039,RED SPOTTY SHOPPING BAG,1319,3445.6699999999996,228,3,95
21829,DINOSAUR KEYRINGS ASSORTED,15269,3297.9199999999996,409,3,95
21055,TOOL BOX SOFT TOY ,407,4059.16,222,2,95
22611,VINTAGE UNION JACK SHOPPING BAG,909,4353.75,195,3,95
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1539,4684.21,351,2,95
23233,WRAP POPPIES  DESIGN,5175,2105.5,158,2,94
22261,FELT EGG COSY WHITE RABBIT ,2119,2041.11,243,2,94
23346,SPACEBOY BEAKER,2632,3117.34,184,2,94
21542,WOODLAND WATER TRANSFER TATTOOS ,1882,1605.0,190,2,93
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2144,1820.4599999999998,247,2,93
51014L,"FEATHER PEN,LIGHT PINK",3493,2263.1499999999996,226,2,93
22202,MILK PAN PINK RETROSPOT,1094,4415.12,264,2,93
84989A,75 GREEN FAIRY CAKE CASES,2123,1095.07,152,3,93
22604,SET OF 4 NAPKIN CHARMS CUTLERY,2045,5029.0199999999995,247,2,93
22453,MEASURING TAPE RUSSIAN DOLL BLUE,868,2396.17,144,2,92
85065,CREAM SWEETHEART TRAYS,624,7575.44,256,2,92
21588,RETRO SPOT GIANT  TUBE MATCHES,3398,7868.4,284,3,92
23076,ICE CREAM SUNDAE LIP GLOSS,8100,9965.76,277,2,92
21807,WHITE CHRISTMAS STAR DECORATION,3433,1511.53,172,2,91
84279P, CHERRY BLOSSOM  DECORATIVE FLASK,1157,4540.55,299,2,91
22956,36 FOIL HEART CAKE CASES,2617,5130.22,256,2,90
22718,CARD CAT AND TREE ,2691,1178.34,264,2,90
22717,CARD DOG AND BALL ,2444,1036.09,215,2,89
51014C,"FEATHER PEN,COAL BLACK",4390,2845.7799999999997,265,2,88
23078,ICE CREAM PEN LIP GLOSS ,6831,8553.34,257,2,88
22719,"GUMBALL COATHOOK., BLACK & WHITE ",1516,2056.1,235,2,88
21786,RAIN HAT WITH RED SPOTS,7801,3193.59,450,2,88
22914,BLUE COAT RACK PARIS FASHION,600,2881.3,170,2,88
21817,GLITTER CHRISTMAS TREE,1772,1148.06,130,2,87
23111,PARISIENNE SEWING BOX,312,3839.2400000000002,138,2,87
23213,STAR WREATH DECORATION WITH BELL,1683,2139.67,152,2,87
23238,SET OF 4 KNICK KNACK TINS LONDON ,1862,7825.56,274,2,87
21249,WOODLAND  HEIGHT CHART STICKERS ,1686,4862.04,259,2,86
22599,CHRISTMAS MUSICAL ZINC STAR,3135,1991.29,189,2,85
23083,SET 6 PAPER TABLE LANTERN STARS ,1933,7254.650000000001,246,2,85
21883,STARS GIFT TAPE ,2414,1244.4,226,2,85
23212,HEART WREATH DECORATION WITH BELL,2300,2865.89,186,2,85
22597,CHRISTMAS MUSICAL ZINC HEART ,4657,2811.83,291,2,85
20703,BLUE PADDED SOFT MOBILE,475,2010.47,169,1,84
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",4379,5899.92,474,2,84
22913,RED COAT RACK PARIS FASHION,462,2179.3900000000003,122,2,84
85174,S/4 CACTI CANDLES,1534,7555.39,357,2,83
37502,TEA TIME MUG IN GIFT BOX,872,2611.59,171,2,83
21896,POTTING SHED TWINE,2412,5011.31,290,2,83
22405,MONEY BOX POCKET MONEY DESIGN,1674,2035.9,217,2,83
21806,WHITE CHRISTMAS HEART DECORATION,2717,1183.6299999999999,128,2,83
21465,PINK FLOWER CROCHET FOOD COVER,796,2886.8900000000003,187,2,83
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,3541,1583.91,399,2,82
23526,DOG LICENCE WALL ART,1012,6021.4,143,2,82
22779,WOODEN OWLS LIGHT GARLAND ,2024,7666.639999999999,193,1,82
22780,LIGHT GARLAND BUTTERFILES PINK,1850,6963.38,179,1,82
22930,BAKING MOULD HEART MILK CHOCOLATE,1200,3049.0,189,2,81
23129,HEART SHAPED HOLLY WREATH,950,3999.5000000000005,172,2,81
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,636,1873.2500000000002,145,2,81
22338,STAR DECORATION PAINTED ZINC ,6154,2198.11,264,2,81
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,315,2486.6600000000003,123,2,81
85042,ANTIQUE LILY FAIRY LIGHTS,2686,12239.51,292,2,81
22860,EASTER TIN CHICKS PINK DAISY,623,1078.9999999999998,111,2,81
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1443,3028.34,250,2,81
22540,MINI JIGSAW CIRCUS PARADE ,6286,2464.09,189,2,81
79067,CORONA MEXICAN TRAY,1662,6593.83,396,2,80
23102,SILVER HEARTS TABLE DECORATION,1288,1086.6499999999999,157,2,80
23010,CIRCUS PARADE BABY GIFT SET,316,4896.549999999999,111,2,80
22228,BUNNY WOODEN PAINTED WITH BIRD ,1729,1458.3,275,2,80
22991,GIRAFFE WOODEN RULER,3889,7608.79,274,1,80
21749,LARGE RED SPOT WINDMILL,5661,10997.820000000002,286,1,80
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2712,1767.18,327,2,80
22854,CREAM SWEETHEART EGG HOLDER,1173,5700.99,244,2,80
21447,12 IVORY ROSE PEG PLACE SETTINGS,2799,3872.64,336,2,80
23498,CLASSIC BICYCLE CLIPS ,1644,2378.4799999999996,99,2,80
21805,WHITE CHRISTMAS TREE DECORATION ,2221,957.63,103,2,80
23541,WALL ART CLASSIC PUDDINGS ,872,6823.91,152,2,80
85047,WHITE BEADED GARLAND STRING 20LIGHT,1054,6683.379999999999,236,2,80
22946,WOODEN ADVENT CALENDAR CREAM,992,15485.22,275,2,79
21471,STRAWBERRY RAFFIA FOOD COVER,1419,5144.38,319,2,79
21911,GARDEN METAL SIGN ,2569,4125.639999999999,344,2,79
22642,SET OF 4 NAPKIN CHARMS STARS   ,1000,2376.52,141,2,79
21084,SET/6 COLLAGE PAPER CUPS,2929,1008.8100000000001,223,1,78
21090,SET/6 COLLAGE PAPER PLATES,3119,1736.53,278,1,78
22609,PENS ASSORTED SPACEBALL,7165,2438.18,201,2,78
M,Manual,10050,340716.28,784,2,78
85231G,ORANGE SCENTED SET/9 T-LIGHTS,1496,1304.06,253,1,78
22912,YELLOW COAT RACK PARIS FASHION,338,1606.98,108,2,78
21333,CLASSIC WHITE FRAME,1082,3268.8,222,2,77
22610,PENS ASSORTED FUNNY FACE,12757,5153.28,287,2,77
23193,BUFFALO BILL TREASURE BOOK BOX,1930,4097.28,175,2,77
22311,OFFICE MUG WARMER BLACK+SILVER ,2154,6923.9,300,2,77
16016,LARGE CHINESE STYLE SCISSOR,2338,1891.1,106,2,77
21563,RED HEART SHAPE LOVE BUCKET ,2802,6931.790000000001,362,1,77
17091J,VANILLA INCENSE IN TIN,4086,2297.99,178,2,77
21564,PINK  HEART SHAPE LOVE BUCKET ,1968,4580.570000000001,294,1,77
84459B,YELLOW METAL CHICKEN HEART ,1480,2358.5699999999997,213,2,76
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,1919,6670.4,90,2,76
22344,PARTY PIZZA DISH PINK+WHITE SPOT ,1596,819.75,133,2,76
23552,BICYCLE PUNCTURE REPAIR KIT ,1864,3883.99,116,2,76
22345,PARTY PIZZA DISH BLUE+WHITE SPOT ,1483,724.6899999999999,128,2,75
16014,SMALL CHINESE STYLE SCISSOR,30370,9839.4,93,2,75
22410,MONEY BOX HOUSEKEEPING DESIGN,1366,1671.21,198,2,75
75049L,LARGE CIRCULAR MIRROR MOBILE,13993,13186.31,344,2,75
47591B,SCOTTIES DES CHILD'S APRON,1114,1795.5,281,2,74
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1492,2323.7999999999997,249,2,74
37501,TEA TIME TEA SET IN GIFT BOX,490,3478.6600000000003,177,2,74
23196,RETRO LEAVES MAGNETIC NOTEPAD,1876,2848.04,298,2,74
21070,VINTAGE BILLBOARD MUG ,2063,2124.75,229,2,74
21880,RED AND WHITE SPOT TAPE,2519,1314.24,329,2,73
85199L,LARGE HANGING IVORY & RED WOOD BIRD,3545,2344.15,272,2,73
22093,MOTORING TISSUE BOX,2376,1464.33,275,2,73
23242,TREASURE TIN BUFFALO BILL ,1476,3037.11,214,1,73
21993,FLORAL FOLK STATIONERY SET,2907,5366.54,577,2,73
22107,PIZZA PLATE IN BOX,1280,5050.01,369,1,73
22539,MINI JIGSAW DOLLY GIRL,5747,2314.5,247,1,72
22598,CHRISTMAS MUSICAL ZINC TREE,1799,1137.26,144,2,72
22406,MONEY BOX KINGS CHOICE DESIGN,2523,3195.61,217,2,72
22434,BALLOON PUMP WITH 10 BALLOONS,2587,4811.49,281,2,72
22439,6 ROCKET BALLOONS ,3977,2655.54,363,2,72
22715,CARD WEDDING DAY,2731,1140.67,218,2,71
21677,HEARTS  STICKERS,2176,1909.2099999999998,279,2,71
22320,BIRDS MOBILE VINTAGE DESIGN,602,3568.82,180,2,71
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",697,6154.3099999999995,303,2,71
23341,PINK DINER WALL CLOCK,308,2749.85,121,2,71
22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1736,1223.8,212,2,71
85132C,CHARLIE AND LOLA FIGURES TINS,2069,5881.19,302,2,71
23229,VINTAGE DONKEY TAIL GAME ,1869,6739.71,256,2,70
21802,CHRISTMAS TREE HEART DECORATION,4738,2070.52,323,2,70
23397,FOOT STOOL HOME SWEET HOME ,489,5097.65,217,2,70
21803,CHRISTMAS TREE STAR DECORATION,4853,2105.22,322,2,70
21060,PARTY INVITES BALLOON GIRL,1288,962.75,151,2,70
21706,"FOLDING UMBRELLA , RED/WHITE SPOT",1360,5111.71,254,2,70
22939,APRON APPLE DELIGHT,708,3560.35,181,2,70
22152,PLACE SETTING WHITE STAR,6357,2698.44,241,1,69
21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,698,2025.7700000000002,113,2,69
23158,SET OF 5 LUCKY CAT MAGNETS ,2635,5517.99,255,2,69
17003,BROCADE RING PURSE ,71430,14959.19,456,2,69
21680,WOODLAND  STICKERS,2939,2554.1499999999996,268,2,69
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,5277,8540.42,369,2,68
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1380,2759.29,197,2,68
16237,SLEEPING CAT ERASERS,10938,2337.66,580,2,68
21869,POTTING SHED COFFEE MUG,1267,1473.3300000000002,111,1,68
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,2382,1681.5,232,1,68
23367,SET 12 COLOUR PENCILS SPACEBOY ,3285,2495.75,282,1,68
21586,KINGS CHOICE GIANT TUBE MATCHES,2664,6203.7,238,2,67
22592,CARDHOLDER HOLLY WREATH METAL,2001,8043.33,304,2,67
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2845,13284.49,405,2,67
22938,CUPCAKE LACE PAPER SET 6,3746,7006.299999999999,273,2,66
22047,EMPIRE GIFT WRAP,8300,3372.0,261,2,66
21833,CAMOUFLAGE LED TORCH,6563,11218.49,444,2,66
23239,SET OF 4 KNICK KNACK TINS POPPIES,853,3399.4900000000002,178,2,66
22304,COFFEE MUG BLUE PAISLEY DESIGN,2428,4816.98,167,1,66
22305,COFFEE MUG PINK PAISLEY DESIGN,2293,4777.83,144,1,66
22740,POLKA DOT PEN,13676,11711.49,300,2,65
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,2105,1892.07,199,2,65
79323GR,GREEN CHERRY LIGHTS,532,3209.36,83,2,65
16015,MEDIUM CHINESE STYLE SCISSOR,1573,711.88,65,2,64
15056n,EDWARDIAN PARASOL NATURAL,180,2259.44,116,1,64
21830,ASSORTED CREEPY CRAWLIES,8119,3380.94,256,2,64
22440,BALLOON WATER BOMB PACK OF 35,8676,3463.67,292,2,64
22705,WRAP GREEN PEARS ,3883,1630.86,151,1,64
22074,6 RIBBONS SHIMMERING PINKS ,2165,2231.19,287,2,64
84950,ASSORTED COLOUR T-LIGHT HOLDER,8027,5331.650000000001,274,2,63
22819,"BIRTHDAY CARD, RETRO SPOT",3379,1431.6,331,2,63
22497,SET OF 2 TINS VINTAGE BATHROOM ,947,4349.33,279,2,63
21617,4 LILY  BOTANICAL DINNER CANDLES,854,2202.51,169,2,63
21616,4 PEAR BOTANICAL DINNER CANDLES,1164,2503.58,191,2,63
84212,"ASSORTED FLOWER COLOUR ""LEIS""",24801,11966.04,277,2,62
21801,CHRISTMAS TREE DECORATION WITH BELL,3789,1633.83,258,2,62
21823,PAINTED METAL HEART WITH HOLLY BELL,2487,2480.33,212,1,62
22660,DOORMAT I LOVE LONDON,891,5924.93,194,2,62
21096,SET/6 FRUIT SALAD  PAPER PLATES,15924,2715.96,143,1,62
21088,SET/6 FRUIT SALAD PAPER CUPS,16615,1816.73,136,1,62
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1235,1607.82,149,2,62
22474,SPACEBOY TV DINNER TRAY,987,4845.06,254,1,62
21845,DAIRY MAID STRIPE MUG,2540,3812.3,158,2,62
85227,SET/6 3D KIT CARDS FOR KIDS,3553,3197.0699999999997,442,2,61
22262,FELT EGG COSY CHICKEN,2058,1986.36,306,1,61
22608,PENS ASSORTED FUNKY JEWELED ,5772,1582.31,170,2,61
21214,SET OF 72 IVORY PAPER DOILIES,2007,2922.27,199,2,60
22955,36 FOIL STAR CAKE CASES ,1490,2975.57,185,1,60
84279B,CHERRY BLOSSOM DECORATIVE FLASK,811,3088.17,215,1,60
23314,VINTAGE CHRISTMAS TABLECLOTH,409,5037.96,117,2,60
22744,MAKE YOUR OWN MONSOON CARD KIT,1565,4414.1900000000005,300,1,60
22495,SET OF 2 ROUND TINS CAMEMBERT ,956,2735.44,237,1,59
84559B,3D SHEET OF CAT STICKERS,1234,1102.02,195,1,59
22442,GROW YOUR OWN FLOWERS SET OF 3,877,4852.7699999999995,172,1,59
35810A,ENAMEL PINK COFFEE CONTAINER,1206,1605.57,171,1,59
35809A,ENAMEL PINK TEA CONTAINER,1139,1671.82,177,1,59
84559A,3D SHEET OF DOG STICKERS,1359,1227.51,230,1,59
22496,SET OF 2 ROUND TINS DUTCH CHEESE,736,2010.8400000000001,193,1,59
84873a,FUNKY FLOWER PICNIC BAG FOR 4,88,973.36,59,1,58
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1173,3277.3100000000004,138,1,58
22589,CARDHOLDER GINGHAM STAR,1389,3845.52,238,1,58
84519B,CARROT CHARLIE+LOLA COASTER SET,871,1905.47,214,1,56
84519A,TOMATO CHARLIE+LOLA COASTER SET,1208,2815.01,203,1,56
21395,BLUE SPOTTY BEAKER ,2980,1415.6399999999999,115,1,56
21394,RED SPOTTY BEAKER ,4005,1864.6299999999999,150,1,56
22781,GUMBALL MAGAZINE RACK,890,7259.42,307,1,56
23345, DOLLY GIRL BEAKER,2455,2891.25,174,1,54
22233,JIGSAW RABBIT AND BIRDHOUSE,953,1215.6499999999999,164,1,54
22789,T-LIGHT HOLDER SWEETHEART HANGING,1276,2498.16,196,1,53
21482,MUSHROOM BLUE HOT WATER BOTTLE,744,2308.56,184,1,52
21192,WHITE BELL HONEYCOMB PAPER ,2237,4043.89,216,1,52
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,1544,3610.52,201,1,52
23081,GREEN METAL BOX ARMY SUPPLIES,484,4046.5,139,1,51
23080,RED METAL BOX TOP SECRET,1079,9158.87,257,1,51
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1775,2799.2599999999998,171,1,51
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1512,2275.75,141,1,51
21923,RED/CREAM STRIPE FRINGE HAMMOCK,339,2678.54,119,1,50
22977,DOLLY GIRL CHILDRENS EGG CUP,1061,1397.66,140,1,50
23130,MISTLETOE HEART WREATH GREEN,962,3988.98,184,1,50
22166,"WALL MIRROR , RECT DIAMANTE, PINK/",454,3705.4900000000002,159,1,49
23375,50'S CHRISTMAS PAPER GIFT BAG,1352,1108.8899999999999,103,1,49
22218,CAKE STAND LACE WHITE,1235,5378.41,264,1,48
21587,COSY HOUR GIANT TUBE MATCHES,2211,5508.45,260,1,48
22494,EMERGENCY FIRST AID TIN ,2860,3857.23,468,1,48
21272,SALLE DE BAIN HOOK,2384,3163.65,339,1,47
22229,BUNNY WOODEN PAINTED WITH FLOWER ,1007,845.3,185,1,47
22230,JIGSAW TREE WITH WATERING CAN,1659,1135.78,193,1,47
23438, RED SPOT GIFT BAG LARGE,1823,2227.42,109,1,46
23374,RED SPOT PAPER GIFT BAG,2456,1962.83,131,1,46
23211,RED ROCKING HORSE HAND PAINTED,2331,2933.07,160,1,46
84581,DOG TOY WITH PINK CROCHET SKIRT,513,1947.65,234,1,46
17091A,LAVENDER INCENSE IN TIN,2096,1298.77,117,1,46
22481,BLACK TEA TOWEL CLASSIC DESIGN,1305,1349.34,219,1,45
84970s,HANGING HEART ZINC T-LIGHT HOLDER,387,813.86,98,1,45
22339,CHRISTMAS TREE PAINTED ZINC ,3552,1407.5000000000002,145,1,44
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",905,1005.64,223,1,44
37340,MULTICOLOUR SPRING FLOWER MUG,13680,3932.18,204,1,44
84459A,PINK METAL CHICKEN HEART ,1272,2066.32,201,1,43
21446,12 RED ROSE PEG PLACE SETTINGS,1277,1697.36,232,1,43
