order_id,session_id,user_id,order_date,product_key,channel_id,device_id,geo_id,quantity,unit_price,item_revenue
O004191,S0066310,U028261,2020-12-15,25,2,2,2,1,6.99,6.99
O004192,S0066328,U028271,2021-01-15,30,2,1,1,1,24.99,24.99
O004193,S0066337,U028276,2020-12-27,37,3,1,1,1,24.99,24.99
O004193,S0066337,U028276,2020-12-27,28,3,1,1,1,9.99,9.99
O004194,S0066347,U028280,2020-11-28,1,3,1,4,1,21.24,21.24
O004195,S0066362,U028284,2020-12-05,20,2,1,3,1,12.99,12.99
O004196,S0066365,U028285,2020-11-26,15,1,1,1,1,19.99,19.99
O004196,S0066365,U028285,2020-11-26,34,1,1,1,1,17.59,17.59
O004196,S0066365,U028285,2020-11-26,36,1,1,1,1,18.89,18.89
O004197,S0066374,U028289,2021-01-29,17,3,2,7,1,17.99,17.99
O004197,S0066374,U028289,2021-01-29,15,3,2,7,1,24.99,24.99
O004198,S0066382,U028294,2021-01-25,10,3,2,1,1,14.99,14.99
O004199,S0066386,U028296,2020-11-01,22,3,3,10,1,9.99,9.99
O004200,S0066393,U028298,2020-11-26,20,5,1,1,1,10.39,10.39
O004201,S0066402,U028301,2020-11-15,13,3,1,1,1,74.99,74.99
O004202,S0066406,U028302,2020-12-17,17,6,2,4,1,17.99,17.99
O004202,S0066406,U028302,2020-12-17,25,6,2,4,1,6.99,6.99
O004203,S0066435,U028313,2021-01-03,37,1,1,1,1,24.99,24.99
O004204,S0066462,U028325,2020-12-08,19,4,1,1,1,26.99,26.99
O004204,S0066462,U028325,2020-12-08,42,4,1,1,1,12.99,12.99
O004205,S0066464,U028326,2020-12-12,21,2,1,1,1,21.99,21.99
O004205,S0066464,U028326,2020-12-12,30,2,1,1,1,24.99,24.99
O004205,S0066464,U028326,2020-12-12,2,2,1,1,1,27.99,27.99
O004206,S0066479,U028330,2020-11-23,7,3,1,1,1,79.99,79.99
O004207,S0066516,U028349,2021-01-17,21,3,1,9,1,21.99,21.99
O004207,S0066516,U028349,2021-01-17,15,3,1,9,1,24.99,24.99
O004207,S0066516,U028349,2021-01-17,1,3,1,9,1,24.99,24.99
O004208,S0066539,U028358,2020-12-08,35,2,2,1,1,19.99,19.99
O004208,S0066539,U028358,2020-12-08,12,2,2,1,1,59.99,59.99
O004209,S0066550,U028362,2020-12-15,14,1,1,1,1,16.99,16.99
O004209,S0066550,U028362,2020-12-15,20,1,1,1,1,12.99,12.99
O004210,S0066560,U028366,2020-11-04,41,6,1,1,1,15.99,15.99
O004211,S0066570,U028368,2020-12-10,8,2,2,2,1,22.99,22.99
O004211,S0066570,U028368,2020-12-10,15,2,2,2,2,24.99,49.98
O004212,S0066589,U028375,2020-12-26,9,5,1,1,1,23.99,23.99
O004212,S0066589,U028375,2020-12-26,39,5,1,1,1,11.99,11.99
O004212,S0066589,U028375,2020-12-26,20,5,1,1,1,12.99,12.99
O004212,S0066589,U028375,2020-12-26,37,5,1,1,1,24.99,24.99
O004213,S0066606,U028385,2020-12-04,8,4,1,1,1,22.99,22.99
O004214,S0066619,U028390,2020-12-09,37,3,1,3,2,24.99,49.98
O004215,S0066630,U028396,2020-12-24,20,6,1,1,2,12.99,25.98
O004215,S0066630,U028396,2020-12-24,38,6,1,1,1,16.99,16.99
O004216,S0066634,U028397,2020-12-07,5,6,1,5,1,54.99,54.99
O004216,S0066634,U028397,2020-12-07,3,6,1,5,1,26.99,26.99
O004217,S0066664,U028410,2020-12-31,5,1,1,1,1,54.99,54.99
O004218,S0066675,U028413,2020-12-12,17,3,2,4,1,17.99,17.99
O004219,S0066681,U028415,2020-12-18,12,6,1,1,1,59.99,59.99
O004220,S0066692,U028420,2020-12-13,9,1,2,4,1,23.99,23.99
O004220,S0066692,U028420,2020-12-13,19,1,2,4,1,26.99,26.99
O004220,S0066692,U028420,2020-12-13,25,1,2,4,1,6.99,6.99
O004221,S0066711,U028428,2020-12-22,22,6,2,6,2,9.99,19.98
O004222,S0066712,U028428,2020-12-24,7,2,2,6,1,79.99,79.99
O004223,S0066714,U028429,2020-12-10,25,1,1,1,2,6.99,13.98
O004224,S0066722,U028432,2021-01-05,24,1,2,1,1,14.99,14.99
O004224,S0066722,U028432,2021-01-05,10,1,2,1,1,14.99,14.99
O004225,S0066724,U028432,2021-01-07,13,3,2,1,1,74.99,74.99
O004226,S0066742,U028441,2020-11-26,42,1,1,1,1,10.39,10.39
O004227,S0066749,U028444,2020-12-03,16,3,1,4,1,28.04,28.04
O004228,S0066756,U028447,2021-01-17,36,1,2,4,1,20.99,20.99
O004229,S0066770,U028451,2020-11-09,10,2,2,9,2,14.99,29.98
O004230,S0066807,U028465,2020-11-21,12,2,2,4,1,59.99,59.99
O004231,S0066813,U028468,2021-01-16,34,3,2,10,1,21.99,21.99
O004232,S0066819,U028470,2020-11-30,22,1,2,1,2,8.99,17.98
O004233,S0066823,U028471,2020-11-23,26,1,2,6,2,7.99,15.98
O004233,S0066823,U028471,2020-11-23,14,1,2,6,1,16.99,16.99
O004234,S0066824,U028471,2020-11-26,35,2,2,6,1,16.99,16.99
O004234,S0066824,U028471,2020-11-26,12,2,2,6,1,50.99,50.99
O004235,S0066827,U028472,2021-01-19,16,2,1,1,1,32.99,32.99
O004235,S0066827,U028472,2021-01-19,20,2,1,1,1,12.99,12.99
O004236,S0066871,U028489,2020-12-27,41,1,2,1,1,15.99,15.99
O004236,S0066871,U028489,2020-12-27,37,1,2,1,1,24.99,24.99
O004237,S0066890,U028496,2020-11-25,32,7,1,1,2,16.99,33.98
O004238,S0066903,U028500,2020-12-08,5,7,2,7,1,54.99,54.99
O004239,S0066930,U028511,2020-11-26,15,1,2,4,1,22.49,22.49
O004240,S0066952,U028524,2021-01-20,1,4,2,6,1,24.99,24.99
O004240,S0066952,U028524,2021-01-20,6,4,2,6,1,49.99,49.99
O004241,S0066956,U028526,2020-12-19,10,1,1,9,1,14.99,14.99
O004242,S0066970,U028530,2020-12-05,4,3,2,2,1,25.99,25.99
O004243,S0066973,U028531,2020-12-02,9,2,1,1,2,20.39,40.78
O004243,S0066973,U028531,2020-12-02,12,2,1,1,1,47.99,47.99
O004243,S0066973,U028531,2020-12-02,5,2,1,1,1,43.99,43.99
O004244,S0066976,U028531,2020-12-11,25,6,1,1,2,6.99,13.98
O004244,S0066976,U028531,2020-12-11,19,6,1,1,2,29.99,59.98
O004245,S0066980,U028533,2020-12-06,25,1,1,1,1,6.29,6.29
O004245,S0066980,U028533,2020-12-06,35,1,1,1,1,19.99,19.99
O004246,S0066984,U028536,2020-12-08,2,1,2,1,1,27.99,27.99
O004246,S0066984,U028536,2020-12-08,39,1,2,1,1,11.99,11.99
O004247,S0066990,U028538,2020-12-30,15,6,2,1,1,24.99,24.99
O004248,S0067025,U028550,2020-12-14,15,3,2,1,1,24.99,24.99
O004249,S0067044,U028557,2021-01-02,13,2,1,1,1,74.99,74.99
O004250,S0067050,U028561,2020-12-14,16,4,2,1,1,32.99,32.99
O004251,S0067073,U028570,2021-01-14,27,3,1,3,1,8.99,8.99
O004251,S0067073,U028570,2021-01-14,2,3,1,3,1,27.99,27.99
O004252,S0067082,U028573,2020-12-10,1,1,1,1,1,24.99,24.99
O004253,S0067112,U028587,2020-12-11,42,3,2,1,1,12.99,12.99
O004253,S0067112,U028587,2020-12-11,32,3,2,1,2,17.99,35.98
O004253,S0067112,U028587,2020-12-11,25,3,2,1,2,6.99,13.98
O004254,S0067166,U028610,2020-11-20,38,1,1,10,1,16.99,16.99
O004254,S0067166,U028610,2020-11-20,41,1,1,10,1,15.99,15.99
O004255,S0067180,U028617,2020-12-16,42,3,3,9,1,11.69,11.69
O004256,S0067186,U028619,2020-11-30,14,3,1,1,1,13.59,13.59
O004256,S0067186,U028619,2020-11-30,3,3,1,1,1,24.29,24.29
O004257,S0067294,U028663,2020-11-25,37,2,2,1,1,21.24,21.24
O004257,S0067294,U028663,2020-11-25,39,2,2,1,1,10.19,10.19
O004258,S0067321,U028671,2020-12-17,17,2,2,2,1,17.99,17.99
O004259,S0067326,U028673,2020-12-08,20,4,3,1,1,12.99,12.99
O004259,S0067326,U028673,2020-12-08,42,4,3,1,1,12.99,12.99
O004260,S0067340,U028679,2020-11-09,2,2,1,1,1,27.99,27.99
O004261,S0067371,U028691,2020-11-29,12,3,1,1,1,50.99,50.99
O004261,S0067371,U028691,2020-11-29,14,3,1,1,1,15.29,15.29
O004262,S0067385,U028697,2020-12-15,33,7,1,8,2,44.99,89.98
O004262,S0067385,U028697,2020-12-15,5,7,1,8,2,54.99,109.98
O004262,S0067385,U028697,2020-12-15,42,7,1,8,1,12.99,12.99
O004263,S0067398,U028703,2020-11-12,27,4,1,3,1,8.99,8.99
O004263,S0067398,U028703,2020-11-12,10,4,1,3,1,14.99,14.99
O004264,S0067408,U028706,2020-12-26,10,2,2,1,2,14.99,29.98
O004265,S0067413,U028708,2020-11-18,42,1,2,1,1,12.99,12.99
O004265,S0067413,U028708,2020-11-18,24,1,2,1,1,14.99,14.99
O004266,S0067417,U028711,2020-11-28,17,4,1,4,2,14.39,28.78
O004266,S0067417,U028711,2020-11-28,10,4,1,4,1,11.99,11.99
O004267,S0067425,U028713,2020-11-30,17,1,2,2,1,16.19,16.19
O004267,S0067425,U028713,2020-11-30,42,1,2,2,1,11.69,11.69
O004268,S0067450,U028722,2020-12-23,20,3,2,1,1,11.69,11.69
O004268,S0067450,U028722,2020-12-23,27,3,2,1,1,8.99,8.99
O004268,S0067450,U028722,2020-12-23,31,3,2,1,1,29.99,29.99
O004268,S0067450,U028722,2020-12-23,14,3,2,1,2,16.99,33.98
O004269,S0067473,U028732,2020-11-07,6,4,3,1,1,49.99,49.99
O004270,S0067485,U028737,2020-12-18,6,6,1,3,1,49.99,49.99
O004270,S0067485,U028737,2020-12-18,12,6,1,3,1,59.99,59.99
O004271,S0067499,U028744,2020-12-15,12,2,1,4,1,59.99,59.99
O004271,S0067499,U028744,2020-12-15,35,2,1,4,1,19.99,19.99
O004271,S0067499,U028744,2020-12-15,19,2,1,4,1,29.99,29.99
O004272,S0067540,U028758,2020-12-13,17,1,2,1,1,17.99,17.99
O004273,S0067558,U028765,2021-01-05,4,4,2,1,1,25.99,25.99
O004273,S0067558,U028765,2021-01-05,7,4,2,1,2,79.99,159.98
O004273,S0067558,U028765,2021-01-05,18,4,2,1,1,18.99,18.99
O004274,S0067588,U028776,2021-01-01,38,2,1,8,2,16.99,33.98
O004274,S0067588,U028776,2021-01-01,1,2,1,8,1,24.99,24.99
O004275,S0067595,U028781,2020-12-17,12,6,1,1,1,53.99,53.99
O004275,S0067595,U028781,2020-12-17,18,6,1,1,1,18.99,18.99
O004276,S0067647,U028803,2020-11-20,18,2,1,1,2,18.99,37.98
O004277,S0067658,U028808,2020-11-23,22,1,3,1,1,9.99,9.99
O004277,S0067658,U028808,2020-11-23,26,1,3,1,1,7.99,7.99
O004278,S0067662,U028809,2021-01-05,35,1,1,3,1,19.99,19.99
O004279,S0067672,U028813,2020-12-17,32,1,2,1,1,19.99,19.99
O004280,S0067702,U028821,2020-11-26,17,3,1,1,1,14.39,14.39
O004281,S0067710,U028826,2020-11-28,18,2,3,1,1,15.19,15.19
O004282,S0067711,U028826,2020-12-04,15,6,3,1,2,24.99,49.98
O004283,S0067715,U028828,2020-12-17,10,1,1,1,1,14.99,14.99
O004284,S0067730,U028835,2021-01-09,20,4,1,1,1,12.99,12.99
O004285,S0067749,U028842,2021-01-05,1,1,2,1,2,24.99,49.98
O004286,S0067758,U028845,2020-12-24,22,3,2,3,1,9.99,9.99
O004286,S0067758,U028845,2020-12-24,41,3,2,3,2,15.99,31.98
O004287,S0067797,U028866,2021-01-26,19,1,1,5,1,29.99,29.99
O004288,S0067810,U028871,2020-11-04,18,6,2,1,1,18.99,18.99
O004288,S0067810,U028871,2020-11-04,23,6,2,1,1,19.99,19.99
O004289,S0067812,U028871,2020-11-15,21,2,2,1,1,21.99,21.99
O004289,S0067812,U028871,2020-11-15,9,2,2,1,1,23.99,23.99
O004290,S0067822,U028875,2020-11-22,10,5,2,10,1,14.99,14.99
O004291,S0067835,U028881,2020-12-11,9,6,3,3,2,23.99,47.98
O004291,S0067835,U028881,2020-12-11,3,6,3,3,1,26.99,26.99
O004292,S0067838,U028882,2020-12-15,9,3,1,2,1,23.99,23.99
O004293,S0067863,U028896,2020-11-16,17,2,2,1,2,17.99,35.98
O004294,S0067883,U028904,2020-12-18,39,1,2,3,1,11.99,11.99
O004294,S0067883,U028904,2020-12-18,1,1,2,3,1,24.99,24.99
O004295,S0067902,U028909,2020-11-26,14,4,2,1,1,15.29,15.29
O004295,S0067902,U028909,2020-11-26,5,4,2,1,1,43.99,43.99
O004295,S0067902,U028909,2020-11-26,33,4,2,1,1,40.49,40.49
O004296,S0067919,U028915,2020-12-04,11,1,1,1,1,18.99,18.99
O004296,S0067919,U028915,2020-12-04,22,1,1,1,2,9.99,19.98
O004297,S0067935,U028921,2020-11-13,5,3,1,1,1,54.99,54.99
O004298,S0067980,U028939,2020-11-05,41,3,2,1,1,15.99,15.99
O004299,S0068005,U028950,2020-12-06,11,1,2,1,2,18.99,37.98
O004299,S0068005,U028950,2020-12-06,6,1,2,1,1,49.99,49.99
O004300,S0068008,U028952,2020-12-04,29,3,1,1,1,10.99,10.99
O004301,S0068034,U028965,2021-01-01,24,2,1,3,1,14.99,14.99
O004301,S0068034,U028965,2021-01-01,6,2,1,3,1,49.99,49.99
O004302,S0068036,U028966,2020-11-01,9,2,2,1,1,23.99,23.99
O004302,S0068036,U028966,2020-11-01,1,2,2,1,2,24.99,49.98
O004303,S0068059,U028976,2020-11-09,29,2,2,6,1,10.99,10.99
O004303,S0068059,U028976,2020-11-09,40,2,2,6,1,28.99,28.99
O004303,S0068059,U028976,2020-11-09,15,2,2,6,1,24.99,24.99
O004304,S0068081,U028982,2020-12-23,21,1,1,3,1,21.99,21.99
O004305,S0068082,U028983,2021-01-02,26,2,1,1,1,7.99,7.99
O004305,S0068082,U028983,2021-01-02,35,2,1,1,2,19.99,39.98
O004305,S0068082,U028983,2021-01-02,9,2,1,1,1,23.99,23.99
O004306,S0068103,U028992,2020-12-22,5,6,1,1,2,54.99,109.98
O004306,S0068103,U028992,2020-12-22,9,6,1,1,1,23.99,23.99
O004307,S0068137,U029007,2020-11-05,11,1,2,2,1,18.99,18.99
O004308,S0068147,U029010,2020-11-07,4,1,1,3,1,25.99,25.99
O004309,S0068192,U029030,2021-01-06,3,1,2,1,1,26.99,26.99
O004309,S0068192,U029030,2021-01-06,28,1,2,1,1,9.99,9.99
O004310,S0068207,U029034,2020-11-25,26,1,1,1,1,6.39,6.39
O004311,S0068226,U029044,2020-12-10,36,6,2,7,1,20.99,20.99
O004311,S0068226,U029044,2020-12-10,32,6,2,7,2,19.99,39.98
O004312,S0068229,U029046,2020-12-02,41,3,1,1,2,14.39,28.78
O004312,S0068229,U029046,2020-12-02,22,3,1,1,2,8.49,16.98
O004313,S0068242,U029052,2021-01-31,42,4,2,1,2,12.99,25.98
O004313,S0068242,U029052,2021-01-31,24,4,2,1,1,14.99,14.99
O004314,S0068267,U029062,2020-12-22,20,2,2,8,1,12.99,12.99
O004315,S0068273,U029064,2020-12-29,17,2,1,1,1,17.99,17.99
O004315,S0068273,U029064,2020-12-29,3,2,1,1,1,26.99,26.99
O004316,S0068294,U029071,2020-12-27,8,7,1,10,2,22.99,45.98
O004316,S0068294,U029071,2020-12-27,21,7,1,10,1,21.99,21.99
O004317,S0068303,U029074,2021-01-31,17,1,2,8,1,17.99,17.99
O004318,S0068322,U029083,2020-11-05,40,6,2,1,1,28.99,28.99
O004318,S0068322,U029083,2020-11-05,34,6,2,1,1,21.99,21.99
O004319,S0068326,U029084,2021-01-29,20,1,2,6,1,12.99,12.99
O004320,S0068373,U029103,2020-12-15,2,3,2,2,2,27.99,55.98
O004320,S0068373,U029103,2020-12-15,3,3,2,2,1,26.99,26.99
O004320,S0068373,U029103,2020-12-15,10,3,2,2,1,14.99,14.99
O004321,S0068374,U029104,2020-12-21,15,4,2,1,1,24.99,24.99
O004321,S0068374,U029104,2020-12-21,12,4,2,1,1,59.99,59.99
O004321,S0068374,U029104,2020-12-21,4,4,2,1,1,25.99,25.99
O004322,S0068376,U029105,2021-01-06,22,2,1,1,1,9.99,9.99
O004322,S0068376,U029105,2021-01-06,36,2,1,1,1,20.99,20.99
O004322,S0068376,U029105,2021-01-06,6,2,1,1,1,49.99,49.99
O004323,S0068400,U029116,2020-12-24,14,4,1,1,1,16.99,16.99
O004323,S0068400,U029116,2020-12-24,20,4,1,1,1,12.99,12.99
O004323,S0068400,U029116,2020-12-24,41,4,1,1,1,15.99,15.99
O004324,S0068404,U029119,2021-01-27,2,2,2,1,1,27.99,27.99
O004325,S0068427,U029128,2020-12-07,10,3,1,8,1,13.49,13.49
O004325,S0068427,U029128,2020-12-07,9,3,1,8,1,23.99,23.99
O004326,S0068435,U029130,2021-01-27,25,1,2,2,1,6.99,6.99
O004327,S0068449,U029137,2020-11-30,26,1,1,1,1,6.39,6.39
O004328,S0068451,U029139,2020-12-19,6,7,1,3,2,49.99,99.98
O004329,S0068512,U029165,2020-11-25,5,3,1,1,2,49.49,98.98
O004329,S0068512,U029165,2020-11-25,16,3,1,1,1,28.04,28.04
O004330,S0068517,U029166,2020-12-15,26,2,2,1,1,7.99,7.99
O004330,S0068517,U029166,2020-12-15,32,2,2,1,1,19.99,19.99
O004331,S0068536,U029176,2020-11-08,1,1,2,1,1,24.99,24.99
O004331,S0068536,U029176,2020-11-08,10,1,2,1,1,14.99,14.99
O004331,S0068536,U029176,2020-11-08,28,1,2,1,1,9.99,9.99
O004331,S0068536,U029176,2020-11-08,4,1,2,1,1,25.99,25.99
O004332,S0068556,U029183,2020-12-09,5,3,1,1,2,54.99,109.98
O004333,S0068562,U029185,2020-12-11,13,2,1,4,1,74.99,74.99
O004334,S0068576,U029193,2020-12-08,37,2,3,1,1,24.99,24.99
O004334,S0068576,U029193,2020-12-08,42,2,3,1,1,11.69,11.69
O004334,S0068576,U029193,2020-12-08,35,2,3,1,1,19.99,19.99
O004335,S0068579,U029194,2020-12-19,24,2,1,7,1,14.99,14.99
O004335,S0068579,U029194,2020-12-19,16,2,1,7,1,32.99,32.99
O004336,S0068587,U029197,2021-01-19,15,3,1,2,1,24.99,24.99
O004337,S0068603,U029204,2020-12-02,19,2,1,1,1,26.99,26.99
O004337,S0068603,U029204,2020-12-02,8,2,1,1,1,19.54,19.54
O004337,S0068603,U029204,2020-12-02,10,2,1,1,1,13.49,13.49
O004338,S0068616,U029209,2020-12-02,26,1,1,1,1,6.39,6.39
O004338,S0068616,U029209,2020-12-02,7,1,1,1,1,71.99,71.99
O004339,S0068626,U029212,2020-12-19,12,7,1,1,1,59.99,59.99
O004339,S0068626,U029212,2020-12-19,22,7,1,1,1,9.99,9.99
O004340,S0068628,U029213,2020-11-27,2,1,1,1,1,25.19,25.19
O004341,S0068637,U029217,2021-01-05,16,2,2,1,1,32.99,32.99
O004341,S0068637,U029217,2021-01-05,7,2,2,1,2,79.99,159.98
O004341,S0068637,U029217,2021-01-05,3,2,2,1,1,26.99,26.99
O004341,S0068637,U029217,2021-01-05,24,2,2,1,1,14.99,14.99
O004342,S0068639,U029219,2020-11-30,37,3,2,1,2,22.49,44.98
O004342,S0068639,U029219,2020-11-30,35,3,2,1,1,15.99,15.99
O004342,S0068639,U029219,2020-11-30,25,3,2,1,1,6.29,6.29
O004343,S0068642,U029220,2021-01-08,19,1,2,2,2,29.99,59.98
O004344,S0068660,U029228,2020-12-01,24,4,1,1,1,11.99,11.99
O004345,S0068684,U029237,2020-12-20,42,3,1,3,2,11.69,23.38
O004345,S0068684,U029237,2020-12-20,22,3,1,3,1,9.99,9.99
O004346,S0068729,U029258,2020-12-02,33,3,2,1,1,38.24,38.24
O004346,S0068729,U029258,2020-12-02,36,3,2,1,1,18.89,18.89
O004347,S0068759,U029270,2020-12-05,31,2,1,5,1,29.99,29.99
O004348,S0068761,U029271,2020-12-11,3,1,1,2,1,26.99,26.99
O004348,S0068761,U029271,2020-12-11,8,1,1,2,1,22.99,22.99
O004349,S0068788,U029283,2020-12-02,5,2,2,1,1,49.49,49.49
O004349,S0068788,U029283,2020-12-02,11,2,2,1,2,16.14,32.28
O004350,S0068822,U029297,2020-11-26,32,4,2,1,1,16.99,16.99
O004351,S0068834,U029301,2020-11-27,3,1,1,6,1,21.59,21.59
O004351,S0068834,U029301,2020-11-27,15,1,1,6,1,19.99,19.99
O004351,S0068834,U029301,2020-11-27,30,1,1,6,1,21.24,21.24
O004352,S0068845,U029305,2020-11-27,37,1,2,1,1,22.49,22.49
O004352,S0068845,U029305,2020-11-27,5,1,2,1,1,43.99,43.99
O004353,S0068846,U029305,2020-11-30,31,1,2,1,1,25.49,25.49
O004353,S0068846,U029305,2020-11-30,13,1,2,1,1,59.99,59.99
O004354,S0068855,U029309,2020-12-15,2,6,1,1,2,27.99,55.98
O004354,S0068855,U029309,2020-12-15,21,6,1,1,1,21.99,21.99
O004355,S0068873,U029318,2020-12-22,32,2,2,1,1,19.99,19.99
O004356,S0068878,U029319,2020-11-25,9,1,1,1,1,19.19,19.19
O004357,S0068884,U029322,2020-12-22,11,3,1,1,1,18.99,18.99
O004358,S0068890,U029325,2020-11-30,19,3,2,4,1,23.99,23.99
O004359,S0068895,U029327,2020-12-15,25,1,1,1,1,6.99,6.99
O004359,S0068895,U029327,2020-12-15,40,1,1,1,1,28.99,28.99
O004359,S0068895,U029327,2020-12-15,21,1,1,1,1,21.99,21.99
O004360,S0068905,U029330,2020-12-03,36,2,2,5,1,16.79,16.79
O004360,S0068905,U029330,2020-12-03,15,2,2,5,1,21.24,21.24
O004361,S0068992,U029368,2020-12-20,31,3,1,1,1,29.99,29.99
O004362,S0068994,U029369,2020-12-08,17,1,1,3,1,17.99,17.99
O004363,S0068995,U029369,2020-12-09,19,1,2,3,1,29.99,29.99
O004364,S0068998,U029369,2020-12-12,38,2,1,3,1,16.99,16.99
O004365,S0069029,U029384,2020-12-10,15,2,1,9,1,24.99,24.99
O004365,S0069029,U029384,2020-12-10,37,2,1,9,1,24.99,24.99
O004365,S0069029,U029384,2020-12-10,6,2,1,9,2,49.99,99.98
O004366,S0069092,U029412,2020-12-13,36,4,2,1,1,20.99,20.99
O004366,S0069092,U029412,2020-12-13,4,4,2,1,1,25.99,25.99
O004367,S0069104,U029418,2020-12-26,24,1,1,1,1,14.99,14.99
O004368,S0069109,U029420,2021-01-02,40,3,3,10,1,28.99,28.99
O004369,S0069110,U029421,2021-01-01,35,6,2,1,1,19.99,19.99
O004370,S0069121,U029425,2020-11-19,41,2,2,1,1,15.99,15.99
O004371,S0069148,U029437,2020-12-05,10,2,1,1,1,14.99,14.99
O004371,S0069148,U029437,2020-12-05,32,2,1,1,1,19.99,19.99
O004372,S0069155,U029441,2020-12-26,32,4,1,1,1,19.99,19.99
O004372,S0069155,U029441,2020-12-26,2,4,1,1,2,25.19,50.38
O004373,S0069159,U029443,2020-12-14,15,3,1,8,1,24.99,24.99
O004374,S0069181,U029453,2020-11-26,2,2,2,5,1,22.39,22.39
O004375,S0069232,U029477,2020-12-06,16,2,1,1,1,32.99,32.99
O004376,S0069245,U029484,2020-12-09,29,2,2,1,1,10.99,10.99
O004376,S0069245,U029484,2020-12-09,8,2,2,1,1,22.99,22.99
O004377,S0069249,U029487,2020-12-07,36,2,3,1,1,20.99,20.99
O004377,S0069249,U029487,2020-12-07,17,2,3,1,1,17.99,17.99
O004378,S0069257,U029491,2020-11-28,25,3,1,1,1,5.94,5.94
O004379,S0069287,U029507,2020-11-23,25,1,2,3,1,6.99,6.99
O004380,S0069296,U029509,2020-12-02,2,1,1,1,1,22.39,22.39
O004380,S0069296,U029509,2020-12-02,20,1,1,1,1,10.39,10.39
O004381,S0069308,U029515,2020-12-15,20,1,2,5,1,12.99,12.99
O004381,S0069308,U029515,2020-12-15,38,1,2,5,1,15.29,15.29
O004382,S0069321,U029522,2020-11-18,28,3,1,4,2,9.99,19.98
O004383,S0069323,U029523,2020-11-20,16,1,2,1,2,32.99,65.98
O004383,S0069323,U029523,2020-11-20,15,1,2,1,1,24.99,24.99
O004384,S0069333,U029527,2020-12-01,7,2,1,5,1,67.99,67.99
O004385,S0069360,U029542,2020-12-26,9,5,2,6,1,23.99,23.99
O004386,S0069361,U029542,2020-12-27,19,1,2,6,1,29.99,29.99
O004386,S0069361,U029542,2020-12-27,20,1,2,6,1,12.99,12.99
O004386,S0069361,U029542,2020-12-27,4,1,2,6,1,25.99,25.99
O004387,S0069373,U029546,2020-11-19,1,7,3,1,1,24.99,24.99
O004388,S0069376,U029548,2020-12-04,27,1,2,1,1,8.99,8.99
O004389,S0069405,U029562,2020-11-30,10,1,2,1,1,12.74,12.74
O004389,S0069405,U029562,2020-11-30,27,1,2,1,2,7.64,15.28
O004390,S0069416,U029566,2021-01-19,37,2,2,1,1,24.99,24.99
O004390,S0069416,U029566,2021-01-19,20,2,2,1,1,12.99,12.99
O004391,S0069434,U029574,2020-12-18,41,1,1,1,1,15.99,15.99
O004391,S0069434,U029574,2020-12-18,12,1,1,1,1,59.99,59.99
O004392,S0069445,U029578,2020-11-29,17,1,1,1,1,15.29,15.29
O004393,S0069450,U029581,2020-12-24,3,4,2,5,2,24.29,48.58
O004393,S0069450,U029581,2020-12-24,28,4,2,5,1,9.99,9.99
O004393,S0069450,U029581,2020-12-24,2,4,2,5,1,27.99,27.99
O004393,S0069450,U029581,2020-12-24,30,4,2,5,1,22.49,22.49
O004394,S0069455,U029583,2020-12-02,20,3,1,1,1,11.69,11.69
O004394,S0069455,U029583,2020-12-02,14,3,1,1,2,13.59,27.18
O004394,S0069455,U029583,2020-12-02,41,3,1,1,1,14.39,14.39
O004395,S0069494,U029600,2020-11-27,24,1,1,1,1,11.99,11.99
O004396,S0069512,U029607,2020-12-11,22,3,1,1,1,9.99,9.99
O004396,S0069512,U029607,2020-12-11,5,3,1,1,1,54.99,54.99
O004397,S0069519,U029610,2020-12-19,18,3,2,1,1,17.09,17.09
O004397,S0069519,U029610,2020-12-19,19,3,2,1,1,29.99,29.99
O004398,S0069530,U029613,2020-12-17,7,1,1,2,1,79.99,79.99
O004399,S0069538,U029615,2020-12-20,12,3,1,1,2,59.99,119.98
O004400,S0069541,U029617,2020-11-23,16,2,1,2,1,32.99,32.99
O004400,S0069541,U029617,2020-11-23,31,2,1,2,1,29.99,29.99
O004401,S0069551,U029621,2020-12-11,39,7,2,10,1,11.99,11.99
O004401,S0069551,U029621,2020-12-11,7,7,2,10,1,79.99,79.99
O004402,S0069558,U029624,2020-12-20,34,1,2,1,1,21.99,21.99
O004403,S0069592,U029637,2021-01-03,11,5,2,4,1,18.99,18.99
O004404,S0069596,U029638,2020-12-22,39,6,2,2,2,11.99,23.98
O004405,S0069624,U029651,2020-12-21,25,3,2,6,1,6.99,6.99
O004406,S0069652,U029659,2021-01-18,35,4,2,6,1,19.99,19.99
O004407,S0069667,U029665,2020-12-16,40,1,1,9,1,28.99,28.99
O004407,S0069667,U029665,2020-12-16,20,1,1,9,1,12.99,12.99
O004408,S0069688,U029676,2020-12-22,23,3,2,1,1,19.99,19.99
O004409,S0069698,U029681,2020-11-28,8,4,2,7,1,19.54,19.54
O004409,S0069698,U029681,2020-11-28,25,4,2,7,1,5.59,5.59
O004410,S0069739,U029700,2020-12-22,39,3,2,1,1,11.99,11.99
O004410,S0069739,U029700,2020-12-22,37,3,2,1,1,24.99,24.99
O004410,S0069739,U029700,2020-12-22,34,3,2,1,2,19.79,39.58
O004411,S0069752,U029707,2021-01-15,12,1,2,1,1,59.99,59.99
O004412,S0069767,U029712,2021-01-01,27,4,2,3,1,8.99,8.99
